lsoa_int_zone_id,msoa_zone_id,lsoa_int_to_msoa,msoa_to_lsoa_int
E01031054,E02006484,1,0.197797923
E01031052,E02006484,1,0.126877268
E01032535,E02001994,1,0.160564577
E01009549,E02001994,1,0.284471599
E01009550,E02001994,1,0.170019204
E01009552,E02001994,1,0.21814545
E01032534,E02001994,1,0.166799171
E01031154,E02006495,1,0.305816755
E01031151,E02006495,1,0.063995171
E01031181,E02006495,1,0.27710169
E01031152,E02006495,1,0.024197244
E01031153,E02006495,1,0.328889139
E01009692,E02001979,1,0.370390346
E01009694,E02001979,1,0.306819834
E01009693,E02001979,1,0.178875153
E01009646,E02001979,1,0.143914666
E01031297,E02006520,1,0.223528555
E01031296,E02006520,1,0.077851902
E01031299,E02006520,1,0.190410997
E01031298,E02006520,1,0.090576299
E01031300,E02006520,1,0.417632247
E01031157,E02006499,1,0.283588837
E01031158,E02006499,1,0.328087404
E01031156,E02006499,1,0.157430049
E01031155,E02006499,1,0.23089371
E01009536,E02001990,1,0.156605108
E01009543,E02001990,1,0.270255127
E01009707,E02001990,1,0.123861156
E01009535,E02001990,1,0.108420546
E01009708,E02001990,1,0.165749312
E01009532,E02001990,1,0.175108751
E01009700,E02001986,1,0.200139782
E01009699,E02001986,1,0.135075025
E01009701,E02001986,1,0.29811144
E01009674,E02001986,1,0.165055431
E01009702,E02001986,1,0.201618321
E01009643,E02001974,1,0.158715606
E01009653,E02001974,1,0.098676351
E01009644,E02001974,1,0.106681063
E01009648,E02001974,1,0.121921424
E01009647,E02001974,1,0.249431764
E01009652,E02001974,1,0.264573791
E01031304,E02006521,1,0.062506949
E01031307,E02006521,1,0.076501024
E01031305,E02006521,1,0.156986946
E01031306,E02006521,1,0.6404016
E01031303,E02006521,1,0.063603481
E01031295,E02006527,1,0.268153824
E01031291,E02006527,1,0.146976082
E01031294,E02006527,1,0.094665863
E01031292,E02006527,1,0.159563799
E01031290,E02006527,1,0.110065602
E01031293,E02006527,1,0.220574831
E01031170,E02006497,1,0.059622293
E01031169,E02006497,1,0.134336907
E01031168,E02006497,1,0.670162018
E01031167,E02006497,1,0.135878781
E01031217,E02006511,1,0.101360719
E01031218,E02006511,1,0.479178685
E01031249,E02006511,1,0.004705703
E01031251,E02006511,1,0.003398925
E01031253,E02006511,1,0.006497256
E01031250,E02006511,1,0.106065491
E01031252,E02006511,1,0.29879322
E01009590,E02001959,1,0.770621898
E01009598,E02001959,1,0.090652229
E01009593,E02001959,1,0.060494087
E01009591,E02001959,1,0.078231786
E01010143,E02002087,1,0.263994085
E01010140,E02002087,1,0.239121613
E01010142,E02002087,1,0.267702715
E01010144,E02002087,1,0.229181587
E01031144,E02006500,1,0.077274313
E01031145,E02006500,1,0.117992077
E01031143,E02006500,1,0.71955673
E01031146,E02006500,1,0.085176879
E01031133,E02006496,1,0.400364525
E01031132,E02006496,1,0.144220741
E01031131,E02006496,1,0.074762544
E01031130,E02006496,1,0.380652189
E01031088,E02006490,1,0.16164548
E01031089,E02006490,1,0.232622818
E01031086,E02006490,1,0.483071233
E01031087,E02006490,1,0.12266047
E01031198,E02006508,1,0.157066718
E01031200,E02006508,1,0.007991728
E01031199,E02006508,1,0.266479216
E01031211,E02006508,1,0.055397445
E01031210,E02006508,1,0.132081832
E01031201,E02006508,1,0.007876813
E01031197,E02006508,1,0.373106248
E01009629,E02001977,1,0.258797078
E01009631,E02001977,1,0.152301784
E01009650,E02001977,1,0.138945582
E01009632,E02001977,1,0.219004586
E01009630,E02001977,1,0.230950971
E01009641,E02001981,1,0.238186293
E01009639,E02001981,1,0.105216902
E01009640,E02001981,1,0.144529627
E01009636,E02001981,1,0.155186744
E01009637,E02001981,1,0.084445993
E01009638,E02001981,1,0.272434441
E01010237,E02002084,1,0.35842302
E01010146,E02002084,1,0.203266164
E01010234,E02002084,1,0.239819721
E01010238,E02002084,1,0.198491094
E01031331,E02006533,1,0.569248917
E01031330,E02006533,1,0.049247048
E01031327,E02006533,1,0.075818871
E01031328,E02006533,1,0.209870628
E01031329,E02006533,1,0.095814537
E01031006,E02006474,1,0.017140444
E01031027,E02006474,1,0.248741174
E01031007,E02006474,1,0.15372856
E01031028,E02006474,1,0.580389822
E01009574,E02001972,1,0.152666852
E01009573,E02001972,1,0.10482072
E01009572,E02001972,1,0.392122386
E01009571,E02001972,1,0.091816643
E01009570,E02001972,1,0.123858349
E01009569,E02001972,1,0.134715051
E01009688,E02001987,1,0.258069193
E01009690,E02001987,1,0.335483121
E01009689,E02001987,1,0.266955941
E01009691,E02001987,1,0.139491744
E01031058,E02006480,1,0.185524129
E01031059,E02006480,1,0.244897868
E01031061,E02006480,1,0.140834405
E01031060,E02006480,1,0.132489008
E01031057,E02006480,1,0.296254591
E01009565,E02001966,1,0.144073865
E01009567,E02001966,1,0.317703813
E01009568,E02001966,1,0.162490687
E01009566,E02001966,1,0.375731635
E01009713,E02001976,1,0.110880147
E01009717,E02001976,1,0.240296458
E01009718,E02001976,1,0.137581526
E01009580,E02001976,1,0.405064832
E01009715,E02001976,1,0.106177037
E01031233,E02006514,1,0.410454202
E01031234,E02006514,1,0.120665598
E01031237,E02006514,1,0.085968523
E01031235,E02006514,1,0.217842454
E01031232,E02006514,1,0.165069223
E01031124,E02006485,1,0.136290603
E01031121,E02006485,1,0.11018184
E01031123,E02006485,1,0.524588344
E01031120,E02006485,1,0.174839115
E01031122,E02006485,1,0.054100098
E01031280,E02006523,1,0.197661431
E01031308,E02006523,1,0.374472303
E01031278,E02006523,1,0.101024811
E01031302,E02006523,1,0.008625073
E01031279,E02006523,1,0.019155477
E01031301,E02006523,1,0.264010505
E01031277,E02006523,1,0.0350504
E01009599,E02001970,1,0.268902025
E01009711,E02001970,1,0.295972394
E01009710,E02001970,1,0.267516355
E01009663,E02001970,1,0.167609226
E01009619,E02001995,1,0.141193144
E01009544,E02001995,1,0.279322492
E01032530,E02001995,1,0.332271897
E01032529,E02001995,1,0.247212467
E01009527,E02001963,1,0.182779096
E01009594,E02001963,1,0.202278762
E01009525,E02001963,1,0.213052604
E01009524,E02001963,1,0.401889537
E01009705,E02001980,1,0.259410153
E01009696,E02001980,1,0.215643425
E01009695,E02001980,1,0.265772367
E01009704,E02001980,1,0.259174056
E01031271,E02006528,1,0.629764971
E01031337,E02006528,1,0.098319424
E01031335,E02006528,1,0.048463325
E01031334,E02006528,1,0.070864074
E01031333,E02006528,1,0.056339719
E01031332,E02006528,1,0.053435342
E01031336,E02006528,1,0.042813145
E01010239,E02002082,1,0.314928801
E01010235,E02002082,1,0.221985555
E01010240,E02002082,1,0.208846981
E01010236,E02002082,1,0.254238663
E01031079,E02006806,1,0.07343937
E01031080,E02006806,1,0.130210477
E01032588,E02006806,1,0.363931057
E01031078,E02006806,1,0.308486858
E01031077,E02006806,1,0.123932238
E01009562,E02001997,1,0.163283659
E01009561,E02001997,1,0.237027448
E01009672,E02001997,1,0.290127311
E01009563,E02001997,1,0.142017611
E01009560,E02001997,1,0.16754397
E01031048,E02006482,1,0.016492553
E01031049,E02006482,1,0.069139059
E01031051,E02006482,1,0.017427996
E01031050,E02006482,1,0.896940393
E01009529,E02001971,1,0.189631995
E01009522,E02001971,1,0.438330572
E01009530,E02001971,1,0.225782639
E01009645,E02001971,1,0.146254793
E01009662,E02001973,1,0.294295118
E01009659,E02001973,1,0.136454022
E01009664,E02001973,1,0.159572446
E01009656,E02001973,1,0.242748903
E01009655,E02001973,1,0.166929512
E01033252,E02006513,1,0.059239852
E01033251,E02006513,1,0.652736499
E01031227,E02006513,1,0.220551445
E01033250,E02006513,1,0.011315221
E01031225,E02006513,1,0.056156983
E01031138,E02006493,1,0.069028349
E01031137,E02006493,1,0.078929345
E01031139,E02006493,1,0.102575861
E01031141,E02006493,1,0.535116862
E01031142,E02006493,1,0.145066826
E01031140,E02006493,1,0.069282757
E01031118,E02006483,1,0.445584323
E01031116,E02006483,1,0.232334764
E01031119,E02006483,1,0.093937779
E01031115,E02006483,1,0.059936304
E01031117,E02006483,1,0.16820683
E01031163,E02006501,1,0.129459564
E01031179,E02006501,1,0.316060056
E01031180,E02006501,1,0.07423626
E01031161,E02006501,1,0.130200131
E01031162,E02006501,1,0.350043989
E01009587,E02001968,1,0.461157974
E01009624,E02001968,1,0.122889608
E01009626,E02001968,1,0.252235087
E01009625,E02001968,1,0.163717331
E01032536,E02001958,1,0.399890811
E01009589,E02001958,1,0.221521833
E01032537,E02001958,1,0.144950869
E01032538,E02001958,1,0.233636488
E01031063,E02006487,1,0.142108104
E01031062,E02006487,1,0.131363061
E01031064,E02006487,1,0.264155761
E01031065,E02006487,1,0.295359426
E01031066,E02006487,1,0.167013648
E01010155,E02002106,1,0.06548146
E01010156,E02002106,1,0.106926473
E01010152,E02002106,1,0.044152108
E01010151,E02002106,1,0.210671674
E01010153,E02002106,1,0.260628124
E01010154,E02002106,1,0.312140161
E01009559,E02001991,1,0.283502106
E01009555,E02001991,1,0.212877876
E01009558,E02001991,1,0.055240687
E01009554,E02001991,1,0.050076541
E01009556,E02001991,1,0.082600908
E01009557,E02001991,1,0.315701882
E01031047,E02006479,1,0.085844174
E01031046,E02006479,1,0.114796782
E01031045,E02006479,1,0.196071741
E01031043,E02006479,1,0.346656361
E01031044,E02006479,1,0.256630942
E01031273,E02006524,1,0.178494041
E01031275,E02006524,1,0.247754408
E01031276,E02006524,1,0.224014849
E01031274,E02006524,1,0.349736702
E01009686,E02001983,1,0.40619791
E01009649,E02001983,1,0.163111742
E01009687,E02001983,1,0.18638597
E01009685,E02001983,1,0.132475021
E01009684,E02001983,1,0.111829356
E01010125,E02002086,1,0.321317173
E01010129,E02002086,1,0.195794412
E01010141,E02002086,1,0.274501285
E01010139,E02002086,1,0.208387129
E01031104,E02006477,1,0.130313625
E01031100,E02006477,1,0.115966036
E01031102,E02006477,1,0.147526365
E01031101,E02006477,1,0.07739899
E01031103,E02006477,1,0.528794985
E01032533,E02001993,1,0.329302874
E01009679,E02001993,1,0.102689547
E01032532,E02001993,1,0.261257918
E01032531,E02001993,1,0.306749661
E01031042,E02006473,1,0.079408282
E01031041,E02006473,1,0.066162698
E01031020,E02006473,1,0.112754844
E01031021,E02006473,1,0.06695129
E01031019,E02006473,1,0.260840525
E01031022,E02006473,1,0.413882361
E01009657,E02001975,1,0.202075497
E01009613,E02001975,1,0.155333029
E01009716,E02001975,1,0.215910459
E01009712,E02001975,1,0.26121554
E01009714,E02001975,1,0.165465475
E01031215,E02006518,1,0.008931204
E01031209,E02006518,1,0.438664949
E01031193,E02006518,1,0.521246569
E01031214,E02006518,1,0.027080132
E01031216,E02006518,1,0.004077146
E01031109,E02006486,1,0.072343025
E01031107,E02006486,1,0.026495244
E01031105,E02006486,1,0.077067111
E01031108,E02006486,1,0.704449257
E01031106,E02006486,1,0.119645364
E01031068,E02006488,1,0.193633615
E01031069,E02006488,1,0.221601728
E01031067,E02006488,1,0.031638491
E01031070,E02006488,1,0.553126165
E01010127,E02002088,1,0.259909186
E01010130,E02002088,1,0.125266154
E01010131,E02002088,1,0.135120056
E01010111,E02002088,1,0.125019851
E01010126,E02002088,1,0.177333088
E01010128,E02002088,1,0.177351666
E01010165,E02002097,1,0.075454714
E01010164,E02002097,1,0.283799845
E01010167,E02002097,1,0.39509802
E01010108,E02002097,1,0.245647422
E01031134,E02006502,1,0.209683413
E01031178,E02006502,1,0.105090518
E01031176,E02006502,1,0.135233901
E01031136,E02006502,1,0.144965578
E01031177,E02006502,1,0.071687503
E01031175,E02006502,1,0.158932922
E01031135,E02006502,1,0.174406165
E01009658,E02001978,1,0.332079381
E01009614,E02001978,1,0.207301911
E01009660,E02001978,1,0.259235586
E01009654,E02001978,1,0.201383121
E01031174,E02006494,1,0.126939653
E01031171,E02006494,1,0.320469254
E01031172,E02006494,1,0.437079731
E01031173,E02006494,1,0.115511361
E01031320,E02006530,1,0.063296215
E01031317,E02006530,1,0.310943591
E01031316,E02006530,1,0.069283075
E01031315,E02006530,1,0.308977041
E01031319,E02006530,1,0.050289769
E01031318,E02006530,1,0.197210309
E01032895,E02006498,1,0.013680864
E01031127,E02006498,1,0.014517445
E01031165,E02006498,1,0.671771959
E01031125,E02006498,1,0.012593137
E01031164,E02006498,1,0.227337241
E01032894,E02006498,1,0.037276331
E01032893,E02006498,1,0.022823023
E01031247,E02006516,1,0.381074221
E01031194,E02006516,1,0.319972911
E01031205,E02006516,1,0.183004434
E01031207,E02006516,1,0.060337371
E01031206,E02006516,1,0.055611063
E01009669,E02001999,1,0.047504142
E01009671,E02001999,1,0.569659174
E01009665,E02001999,1,0.136094708
E01033058,E02001999,1,0.246741976
E01009606,E02001962,1,0.273192632
E01009575,E02001962,1,0.281619782
E01009609,E02001962,1,0.175191507
E01009564,E02001962,1,0.269996078
E01031220,E02006507,1,0.008099296
E01031219,E02006507,1,0.056754323
E01031222,E02006507,1,0.2012226
E01031221,E02006507,1,0.026080466
E01031223,E02006507,1,0.129774659
E01031224,E02006507,1,0.578068656
E01033256,E02006525,1,0.054505288
E01031287,E02006525,1,0.132818097
E01031272,E02006525,1,0.090622637
E01031289,E02006525,1,0.109337971
E01031288,E02006525,1,0.202678061
E01033253,E02006525,1,0.121850739
E01031285,E02006525,1,0.203302952
E01031286,E02006525,1,0.084884255
E01009622,E02001969,1,0.300662423
E01009628,E02001969,1,0.241940155
E01009623,E02001969,1,0.212074909
E01009627,E02001969,1,0.245322513
E01009616,E02001984,1,0.109032164
E01009621,E02001984,1,0.161876308
E01009615,E02001984,1,0.157527138
E01009618,E02001984,1,0.168040402
E01009620,E02001984,1,0.282687292
E01009617,E02001984,1,0.120836696
E01025835,E02005390,1,0.203530157
E01025836,E02005390,1,0.023592493
E01025833,E02005390,1,0.516019193
E01025831,E02005390,1,0.024162042
E01025832,E02005390,1,0.157035763
E01025834,E02005390,1,0.075660351
E01009666,E02001998,1,0.180314402
E01009670,E02001998,1,0.209051833
E01009668,E02001998,1,0.320004734
E01009667,E02001998,1,0.290629032
E01031147,E02006503,1,0.17009845
E01031149,E02006503,1,0.216943699
E01031148,E02006503,1,0.016042729
E01031166,E02006503,1,0.527304737
E01031150,E02006503,1,0.069610386
E01010149,E02002085,1,0.400477567
E01010148,E02002085,1,0.208788866
E01010147,E02002085,1,0.148299138
E01010145,E02002085,1,0.242434429
E01009633,E02001985,1,0.289067703
E01009635,E02001985,1,0.310517983
E01009661,E02001985,1,0.18746168
E01009634,E02001985,1,0.212952634
E01009607,E02001961,1,0.185251709
E01009604,E02001961,1,0.187435586
E01009610,E02001961,1,0.164995013
E01009608,E02001961,1,0.173499869
E01009605,E02001961,1,0.288817824
E01009676,E02001989,1,0.327839538
E01009682,E02001989,1,0.17887594
E01009681,E02001989,1,0.200361783
E01009683,E02001989,1,0.29292274
E01031228,E02006512,1,0.504616926
E01031231,E02006512,1,0.095017988
E01031238,E02006512,1,0.081092899
E01031229,E02006512,1,0.114720572
E01031236,E02006512,1,0.050089021
E01031230,E02006512,1,0.154462595
E01009577,E02001964,1,0.065467536
E01009579,E02001964,1,0.143297348
E01009709,E02001964,1,0.067133437
E01009584,E02001964,1,0.547657561
E01009581,E02001964,1,0.100513361
E01009585,E02001964,1,0.075930757
E01032587,E02006805,1,0.17431138
E01009596,E02006805,1,0.225416584
E01009597,E02006805,1,0.213862689
E01009588,E02006805,1,0.217300539
E01009592,E02006805,1,0.169108808
E01025791,E02005376,1,0.482329215
E01025792,E02005376,1,0.195336843
E01025790,E02005376,1,0.075270632
E01025793,E02005376,1,0.247063311
E01031262,E02006531,1,0.223441803
E01031266,E02006531,1,0.100234754
E01031264,E02006531,1,0.132537735
E01031265,E02006531,1,0.220224397
E01031261,E02006531,1,0.200087987
E01031263,E02006531,1,0.123473324
E01025807,E02005375,1,0.066339523
E01025800,E02005375,1,0.055432402
E01025798,E02005375,1,0.452192058
E01025804,E02005375,1,0.114960956
E01025799,E02005375,1,0.311075062
E01025803,E02005373,1,0.020013304
E01025797,E02005373,1,0.357065203
E01025789,E02005373,1,0.453276236
E01025802,E02005373,1,0.031486844
E01025794,E02005373,1,0.101753818
E01025805,E02005373,1,0.036404595
E01025796,E02005374,1,0.433475086
E01025795,E02005374,1,0.214969329
E01025806,E02005374,1,0.194091838
E01025801,E02005374,1,0.157463747
E01028983,E02006030,1,0.228717579
E01028981,E02006030,1,0.121055114
E01028982,E02006030,1,0.070236205
E01028932,E02006030,1,0.579991102
E01028944,E02006031,1,0.225101237
E01028945,E02006031,1,0.181562162
E01028930,E02006031,1,0.219737195
E01028931,E02006031,1,0.373599406
E01028976,E02006039,1,0.396445605
E01028955,E02006039,1,0.059512612
E01028954,E02006039,1,0.234968026
E01028975,E02006039,1,0.130716941
E01028977,E02006039,1,0.178356815
E01028989,E02006032,1,0.234102088
E01028988,E02006032,1,0.105957782
E01028967,E02006032,1,0.094400053
E01028965,E02006032,1,0.102501577
E01028968,E02006032,1,0.211436355
E01028966,E02006032,1,0.251602144
E01014120,E02002946,1,0.238781608
E01014119,E02002946,1,0.172856634
E01014121,E02002946,1,0.199905943
E01014123,E02002946,1,0.227035342
E01014122,E02002946,1,0.161420473
E01014107,E02002947,1,0.192578708
E01014106,E02002947,1,0.140450394
E01014110,E02002947,1,0.196484651
E01014108,E02002947,1,0.102974274
E01014109,E02002947,1,0.367511973
E01028947,E02006035,1,0.340117278
E01028985,E02006035,1,0.110789546
E01028949,E02006035,1,0.237983704
E01028948,E02006035,1,0.311109472
E01014197,E02002948,1,0.21272887
E01014200,E02002948,1,0.136829618
E01014198,E02002948,1,0.244795164
E01014201,E02002948,1,0.095930281
E01014199,E02002948,1,0.309716067
E01014165,E02002944,1,0.302877723
E01014164,E02002944,1,0.185762341
E01014166,E02002944,1,0.125518707
E01014163,E02002944,1,0.197825512
E01014124,E02002944,1,0.188015717
E01028957,E02006029,1,0.058032187
E01028958,E02006029,1,0.608549108
E01028956,E02006029,1,0.157470011
E01028933,E02006029,1,0.106782154
E01028934,E02006029,1,0.06916654
E01014133,E02002939,1,0.343417159
E01014144,E02002939,1,0.212761706
E01014134,E02002939,1,0.244795647
E01014145,E02002939,1,0.199025488
E01014186,E02002940,1,0.155445456
E01014187,E02002940,1,0.348633252
E01014188,E02002940,1,0.260515602
E01014185,E02002940,1,0.23540569
E01014196,E02002945,1,0.203148103
E01014192,E02002945,1,0.436763606
E01014194,E02002945,1,0.041485951
E01014193,E02002945,1,0.039992624
E01014195,E02002945,1,0.207073743
E01014191,E02002945,1,0.071535972
E01014103,E02002934,1,0.11274373
E01014138,E02002934,1,0.123184085
E01014140,E02002934,1,0.129878178
E01014102,E02002934,1,0.634194007
E01014183,E02002942,1,0.224056548
E01014182,E02002942,1,0.266330949
E01014184,E02002942,1,0.230928431
E01014181,E02002942,1,0.278684072
E01028939,E02006036,1,0.183706562
E01028984,E02006036,1,0.149283317
E01028938,E02006036,1,0.101681634
E01028986,E02006036,1,0.565328487
E01028875,E02006018,1,0.184170316
E01028873,E02006018,1,0.130349634
E01028877,E02006018,1,0.123217945
E01028876,E02006018,1,0.084602791
E01028878,E02006018,1,0.201643117
E01028874,E02006018,1,0.202579849
E01028879,E02006018,1,0.073436349
E01014126,E02002932,1,0.138577061
E01014128,E02002932,1,0.58736308
E01014127,E02002932,1,0.085688783
E01014125,E02002932,1,0.072645802
E01014169,E02002932,1,0.115725273
E01028941,E02006034,1,0.356862105
E01028943,E02006034,1,0.10281199
E01028942,E02006034,1,0.159922952
E01028951,E02006034,1,0.284786839
E01028953,E02006034,1,0.095616114
E01014117,E02002950,1,0.232565953
E01014116,E02002950,1,0.505868524
E01014118,E02002950,1,0.065730377
E01014115,E02002950,1,0.195835146
E01014137,E02002936,1,0.642723141
E01014141,E02002936,1,0.206545664
E01014139,E02002936,1,0.042206243
E01014143,E02002936,1,0.065331029
E01014142,E02002936,1,0.043193924
E01014105,E02002938,1,0.171160319
E01014104,E02002938,1,0.253331129
E01014114,E02002938,1,0.326271553
E01014113,E02002938,1,0.249236999
E01014205,E02002935,1,0.126704428
E01014207,E02002935,1,0.381710826
E01014209,E02002935,1,0.207607679
E01014206,E02002935,1,0.128970591
E01014208,E02002935,1,0.155006475
E01014147,E02002943,1,0.207038605
E01014156,E02002943,1,0.155120674
E01014157,E02002943,1,0.161129721
E01014146,E02002943,1,0.336166786
E01014158,E02002943,1,0.140544214
E01028887,E02006019,1,0.250104608
E01028886,E02006019,1,0.18065676
E01028890,E02006019,1,0.190575895
E01028889,E02006019,1,0.378662738
E01028936,E02006038,1,0.083419966
E01028959,E02006038,1,0.882710962
E01028937,E02006038,1,0.018331857
E01028935,E02006038,1,0.015537214
E01028870,E02006022,1,0.486180448
E01028861,E02006022,1,0.135915217
E01028883,E02006022,1,0.365766919
E01028884,E02006022,1,0.012137416
E01014161,E02002949,1,0.173526085
E01014162,E02002949,1,0.446247148
E01014159,E02002949,1,0.142380282
E01014160,E02002949,1,0.237846485
E01014180,E02002933,1,0.135372992
E01014189,E02002933,1,0.167208737
E01014179,E02002933,1,0.106712721
E01014129,E02002933,1,0.112084016
E01014130,E02002933,1,0.264968085
E01014190,E02002933,1,0.213653448
E01028860,E02006021,1,0.090407529
E01028898,E02006021,1,0.178426425
E01028862,E02006021,1,0.18290126
E01028888,E02006021,1,0.30683772
E01028863,E02006021,1,0.241427065
E01028972,E02006033,1,0.30286836
E01028987,E02006033,1,0.202010961
E01028973,E02006033,1,0.216973356
E01028946,E02006033,1,0.278147323
E01028865,E02006017,1,0.009969091
E01028866,E02006017,1,0.17808188
E01028864,E02006017,1,0.296303968
E01028872,E02006017,1,0.510155518
E01028867,E02006017,1,0.005489544
E01028964,E02006037,1,0.22217856
E01028952,E02006037,1,0.111255657
E01028940,E02006037,1,0.160113734
E01028974,E02006037,1,0.206383775
E01028963,E02006037,1,0.214622194
E01028962,E02006037,1,0.08544608
E01014151,E02002941,1,0.181502837
E01014153,E02002941,1,0.151534337
E01014152,E02002941,1,0.164518942
E01014155,E02002941,1,0.212633511
E01014150,E02002941,1,0.154098381
E01014154,E02002941,1,0.135711991
E01014204,E02002937,1,0.2116492
E01014202,E02002937,1,0.321585089
E01014148,E02002937,1,0.025603595
E01014203,E02002937,1,0.022264989
E01014149,E02002937,1,0.033683542
E01014136,E02002937,1,0.385213584
E01028894,E02006015,1,0.013814505
E01028891,E02006015,1,0.023839113
E01028897,E02006015,1,0.025515893
E01028892,E02006015,1,0.423677839
E01028895,E02006015,1,0.31588787
E01028896,E02006015,1,0.19726478
E01029525,E02006150,1,0.18428944
E01029520,E02006150,1,0.195669025
E01029485,E02006150,1,0.079570404
E01029484,E02006150,1,0.187335008
E01029483,E02006150,1,0.129856801
E01029500,E02006150,1,0.120599599
E01029524,E02006150,1,0.102679723
E01009964,E02002046,1,0.234982884
E01009963,E02002046,1,0.285020287
E01009965,E02002046,1,0.195634447
E01009962,E02002046,1,0.284362383
E01010300,E02002118,1,0.121164051
E01010293,E02002118,1,0.175346997
E01010291,E02002118,1,0.443426983
E01010298,E02002118,1,0.106010669
E01010299,E02002118,1,0.154051301
E01029699,E02006197,1,0.219163585
E01029701,E02006197,1,0.399882722
E01029694,E02006197,1,0.126680949
E01029691,E02006197,1,0.117073604
E01029689,E02006197,1,0.137199141
E01010309,E02002145,1,0.241477201
E01010311,E02002145,1,0.37797653
E01010316,E02002145,1,0.159298549
E01010262,E02002145,1,0.221247721
E01029505,E02006154,1,0.829966824
E01029475,E02006154,1,0.040105564
E01029476,E02006154,1,0.026335742
E01029506,E02006154,1,0.034209832
E01029490,E02006154,1,0.039249545
E01029489,E02006154,1,0.030132494
E01010505,E02002169,1,0.216803313
E01010493,E02002169,1,0.11973906
E01010507,E02002169,1,0.153448043
E01010487,E02002169,1,0.108671268
E01010488,E02002169,1,0.103642636
E01010504,E02002169,1,0.297695679
E01010428,E02006894,1,0.042825916
E01010530,E02006894,1,0.168069391
E01010429,E02006894,1,0.066544465
E01010454,E02006894,1,0.07678726
E01010430,E02006894,1,0.132975146
E01010426,E02006894,1,0.204744433
E01010453,E02006894,1,0.189933535
E01010433,E02006894,1,0.118119853
E01029579,E02006166,1,0.23172522
E01029612,E02006166,1,0.216794866
E01029580,E02006166,1,0.245448623
E01029577,E02006166,1,0.154560968
E01029610,E02006166,1,0.151470322
E01029540,E02006160,1,0.145563335
E01029543,E02006160,1,0.085918571
E01029595,E02006160,1,0.381136361
E01029597,E02006160,1,0.067697539
E01029541,E02006160,1,0.118977756
E01029542,E02006160,1,0.200706438
E01029568,E02006164,1,0.119927036
E01029560,E02006164,1,0.083234261
E01029559,E02006164,1,0.454578433
E01029547,E02006164,1,0.113488931
E01029548,E02006164,1,0.22877134
E01029687,E02006195,1,0.517233125
E01029710,E02006195,1,0.018948711
E01029713,E02006195,1,0.017239691
E01029711,E02006195,1,0.348137204
E01029712,E02006195,1,0.098441269
E01029460,E02006133,1,0.488810612
E01029462,E02006133,1,0.272574502
E01029459,E02006133,1,0.141092091
E01029461,E02006133,1,0.097522795
E01009451,E02001835,1,0.179062627
E01009449,E02001835,1,0.321984212
E01009453,E02001835,1,0.1136893
E01009471,E02001835,1,0.192818723
E01009466,E02001835,1,0.192445139
E01010419,E02002171,1,0.164283335
E01010446,E02002171,1,0.325969599
E01010425,E02002171,1,0.138412
E01010420,E02002171,1,0.209865317
E01010417,E02002171,1,0.161469749
E01032899,E02006149,1,0.238896111
E01029526,E02006149,1,0.199936862
E01029492,E02006149,1,0.26642892
E01032900,E02006149,1,0.092485688
E01029501,E02006149,1,0.129628191
E01029499,E02006149,1,0.072624228
E01014269,E02002960,1,0.223964772
E01014326,E02002960,1,0.36083424
E01014325,E02002960,1,0.209899596
E01014324,E02002960,1,0.205301392
E01010458,E02002156,1,0.184887259
E01010460,E02002156,1,0.180918732
E01010461,E02002156,1,0.184695644
E01010566,E02002156,1,0.252620857
E01010459,E02002156,1,0.196877507
E01010321,E02002119,1,0.360746242
E01010353,E02002119,1,0.280704265
E01010319,E02002119,1,0.158322161
E01010354,E02002119,1,0.200227332
E01014350,E02002984,1,0.090418912
E01014351,E02002984,1,0.13130349
E01014352,E02002984,1,0.651021607
E01014347,E02002984,1,0.127255992
E01010522,E02002161,1,0.581543623
E01010525,E02002161,1,0.119859362
E01010524,E02002161,1,0.135382843
E01010523,E02002161,1,0.163214173
E01029398,E02006123,1,0.815314284
E01029399,E02006123,1,0.04117152
E01029379,E02006123,1,0.060068387
E01029400,E02006123,1,0.08344581
E01029522,E02006156,1,0.29282131
E01029523,E02006156,1,0.237281896
E01029514,E02006156,1,0.10299264
E01029513,E02006156,1,0.058514976
E01029521,E02006156,1,0.308389178
E01029359,E02006129,1,0.308259275
E01029362,E02006129,1,0.180543971
E01029360,E02006129,1,0.165066723
E01029361,E02006129,1,0.26113844
E01029363,E02006129,1,0.084991592
E01010469,E02002174,1,0.17837873
E01010516,E02002174,1,0.237281682
E01010467,E02002174,1,0.185656709
E01010468,E02002174,1,0.162448396
E01010518,E02002174,1,0.236234483
E01029735,E02006203,1,0.501309955
E01029729,E02006203,1,0.093733043
E01029726,E02006203,1,0.192863333
E01029734,E02006203,1,0.212093669
E01029739,E02006191,1,0.017814305
E01029754,E02006191,1,0.02785866
E01029741,E02006191,1,0.006993549
E01029733,E02006191,1,0.941101915
E01029755,E02006191,1,0.006231572
E01029708,E02006202,1,0.423402325
E01029688,E02006202,1,0.374805385
E01029707,E02006202,1,0.007358275
E01029709,E02006202,1,0.010260812
E01029706,E02006202,1,0.184173202
E01029432,E02006132,1,0.054133514
E01029431,E02006132,1,0.058523509
E01029433,E02006132,1,0.381598162
E01029430,E02006132,1,0.505744815
E01029529,E02006155,1,0.11916104
E01029496,E02006155,1,0.340965683
E01029527,E02006155,1,0.202221811
E01029528,E02006155,1,0.337651466
