lsoa_zone_id,msoa_zone_id,lsoa_to_msoa,msoa_to_lsoa
E01014795,E02003065,1,0.127674659
E01014796,E02003067,1,0.512836422
E01014797,E02003065,1,0.194853719
E01014798,E02003066,1,0.193137007
E01014799,E02003084,1,0.104694627
E01014800,E02003084,1,0.069258213
E01014801,E02003084,1,0.294766737
E01014802,E02003084,1,0.109703217
E01014803,E02003089,1,0.490146781
E01014804,E02003086,1,0.59645941
E01014805,E02003089,1,0.276399927
E01014806,E02003086,1,0.145512066
E01014807,E02003086,1,0.104727434
E01014808,E02003086,1,0.153301091
E01014809,E02003084,1,0.269241489
E01014810,E02006846,1,0.786189064
E01014811,E02003084,1,0.152335716
E01014812,E02003081,1,0.115692937
E01014813,E02003081,1,0.12870103
E01014815,E02003081,1,0.088381539
E01014816,E02003081,1,0.134332896
E01014817,E02003080,1,0.312313103
E01014818,E02003081,1,0.345152406
E01014819,E02003081,1,0.187739192
E01014820,E02003080,1,0.154730176
E01014821,E02003079,1,0.071985336
E01014822,E02003079,1,0.174066582
E01014823,E02003079,1,0.127234676
E01014824,E02003079,1,0.224825864
E01014825,E02003079,1,0.132467554
E01014826,E02003079,1,0.17235214
E01014827,E02003079,1,0.097067849
E01014828,E02003089,1,0.101263522
E01014829,E02003085,1,0.319407257
E01014830,E02003085,1,0.192240245
E01014831,E02003085,1,0.091933606
E01014832,E02003085,1,0.158669924
E01014833,E02003085,1,0.237748967
E01014834,E02003089,1,0.13218977
E01014835,E02003080,1,0.111137825
E01014836,E02003080,1,0.134600798
E01014838,E02003080,1,0.153966798
E01014839,E02006845,1,0.039055291
E01014840,E02003080,1,0.133251299
E01014841,E02003082,1,0.362908737
E01014842,E02003082,1,0.115299737
E01014843,E02003082,1,0.133743429
E01014844,E02003082,1,0.055704073
E01014845,E02003082,1,0.225083202
E01014846,E02003082,1,0.107260822
E01014847,E02003077,1,0.264717797
E01014848,E02003077,1,0.196384335
E01014849,E02003070,1,0.136187657
E01014850,E02003070,1,0.079219915
E01014851,E02003070,1,0.030637546
E01014852,E02003070,1,0.246503059
E01014853,E02003077,1,0.034484594
E01014854,E02003077,1,0.504413274
E01014855,E02003076,1,0.146159198
