hybrid_zone_id,msoa_zone_id,hybrid_to_msoa,msoa_to_hybrid
E01031061,E02006480,1,0.189990732
E01031060,E02006480,1,0.17847213
E01031057,E02006480,1,0.217397061
E01009565,E02001966,1,0.220969414
E01009567,E02001966,1,0.268144116
E01009568,E02001966,1,0.237947123
E01009566,E02001966,1,0.272939347
E01009713,E02001976,1,0.193296371
E01009717,E02001976,1,0.191154234
E01009718,E02001976,1,0.247479839
E01009580,E02001976,1,0.181325605
E01009715,E02001976,1,0.186743952
E01031233,E02006514,1,0.178331528
E01031234,E02006514,1,0.194799567
E01031237,E02006514,1,0.173672806
E01031235,E02006514,1,0.204550379
E01031232,E02006514,1,0.24864572
E01031124,E02006485,1,0.223187956
E01031121,E02006485,1,0.172745615
E01031123,E02006485,1,0.181437219
E01031120,E02006485,1,0.202545398
E01031122,E02006485,1,0.220083812
E01031280,E02006523,1,0.0960761
E01031308,E02006523,1,0.38319461
E01031278,E02006523,1,0.121046373
E01031302,E02006523,1,0.078002378
E01031279,E02006523,1,0.094094332
E01031301,E02006523,1,0.111296076
E01031277,E02006523,1,0.116290131
E01009599,E02001970,1,0.226051698
E01009711,E02001970,1,0.280114884
E01009710,E02001970,1,0.246156445
E01009663,E02001970,1,0.247676972
E01009619,E02001995,1,0.431167083
E01009544,E02001995,1,0.192943665
E01032530,E02001995,1,0.216112286
E01032529,E02001995,1,0.159776966
E01009527,E02001963,1,0.271787532
E01009594,E02001963,1,0.220737913
E01009525,E02001963,1,0.236323155
E01009524,E02001963,1,0.271151399
E01009705,E02001980,1,0.231699127
E01009696,E02001980,1,0.248656817
E01009695,E02001980,1,0.272666219
E01009704,E02001980,1,0.246977837
E01031271,E02006528,1,0.155621143
E01031337,E02006528,1,0.151328146
E01031335,E02006528,1,0.138180843
E01031334,E02006528,1,0.120740542
E01031333,E02006528,1,0.11591092
E01031332,E02006528,1,0.113585547
E01031336,E02006528,1,0.204632859
E01010239,E02002082,1,0.26055736
E01010235,E02002082,1,0.253376646
E01010240,E02002082,1,0.233373226
E01010236,E02002082,1,0.252692768
E01031079,E02006806,1,0.175924839
E01031080,E02006806,1,0.194245449
E01032588,E02006806,1,0.152554316
E01031078,E02006806,1,0.260481503
E01031077,E02006806,1,0.216793893
E01009562,E02001997,1,0.197210252
E01009561,E02001997,1,0.192107054
E01009672,E02001997,1,0.234406895
E01009563,E02001997,1,0.195509186
E01009560,E02001997,1,0.180766614
E01031048,E02006482,1,0.17106371
E01031049,E02006482,1,0.36822902
E01031051,E02006482,1,0.185938816
E01031050,E02006482,1,0.274768454
E01009529,E02001971,1,0.261046796
E01009522,E02001971,1,0.238708625
E01009530,E02001971,1,0.241643568
E01009645,E02001971,1,0.258601011
E01009662,E02001973,1,0.149779261
E01009659,E02001973,1,0.231506407
E01009664,E02001973,1,0.174975773
E01009656,E02001973,1,0.198880155
E01009655,E02001973,1,0.244858404
E01033252,E02006513,1,0.159770536
E01033251,E02006513,1,0.254973758
E01031227,E02006513,1,0.24081533
E01033250,E02006513,1,0.140607836
E01031225,E02006513,1,0.20383254
E01031138,E02006493,1,0.114711033
E01031137,E02006493,1,0.111792177
E01031139,E02006493,1,0.172017902
E01031141,E02006493,1,0.296653045
E01031142,E02006493,1,0.175812415
E01031140,E02006493,1,0.129013427
E01031118,E02006483,1,0.144158562
E01031116,E02006483,1,0.214945217
E01031119,E02006483,1,0.215191432
E01031115,E02006483,1,0.220977471
E01031117,E02006483,1,0.204727317
E01031163,E02006501,1,0.171338615
E01031179,E02006501,1,0.205971968
E01031180,E02006501,1,0.223644119
E01031161,E02006501,1,0.208714199
E01031162,E02006501,1,0.190331099
E01009587,E02001968,1,0.268629589
E01009624,E02001968,1,0.206591542
E01009626,E02001968,1,0.222828063
E01009625,E02001968,1,0.301950806
E01032536,E02001958,1,0.255976968
E01009589,E02001958,1,0.184754037
E01032537,E02001958,1,0.249468019
E01032538,E02001958,1,0.309800976
E01031063,E02006487,1,0.194302411
E01031062,E02006487,1,0.170927684
E01031064,E02006487,1,0.200438276
E01031065,E02006487,1,0.217969321
E01031066,E02006487,1,0.216362308
E01010155,E02002106,1,0.189938398
E01010156,E02002106,1,0.161601643
E01010152,E02002106,1,0.135420945
E01010151,E02002106,1,0.160574949
E01010153,E02002106,1,0.172279261
E01010154,E02002106,1,0.180184805
E01009559,E02001991,1,0.165965456
E01009555,E02001991,1,0.172608503
E01009558,E02001991,1,0.168290523
E01009554,E02001991,1,0.157772365
E01009556,E02001991,1,0.185562445
E01009557,E02001991,1,0.149800709
E01031047,E02006479,1,0.221033089
E01031046,E02006479,1,0.191219832
E01031045,E02006479,1,0.200939172
E01031043,E02006479,1,0.195369663
E01031044,E02006479,1,0.191438244
E01031273,E02006524,1,0.242457288
E01031275,E02006524,1,0.202653581
E01031276,E02006524,1,0.272628135
E01031274,E02006524,1,0.282260996
E01009686,E02001983,1,0.224424077
E01009649,E02001983,1,0.18689621
E01009687,E02001983,1,0.182437454
E01009685,E02001983,1,0.212286351
E01009684,E02001983,1,0.193955908
E01010125,E02002086,1,0.300218892
E01010129,E02002086,1,0.284222933
E01010141,E02002086,1,0.23471965
E01010139,E02002086,1,0.180838525
E01031104,E02006477,1,0.187696085
E01031100,E02006477,1,0.180057291
E01031102,E02006477,1,0.184285909
E01031101,E02006477,1,0.184967944
E01031103,E02006477,1,0.26299277
E01032533,E02001993,1,0.23850024
E01009679,E02001993,1,0.2123862
E01032532,E02001993,1,0.181839962
E01032531,E02001993,1,0.367273598
E01031042,E02006473,1,0.172764625
E01031041,E02006473,1,0.160829583
E01031020,E02006473,1,0.15388378
E01031021,E02006473,1,0.157307768
E01031019,E02006473,1,0.168362356
E01031022,E02006473,1,0.186851888
E01009657,E02001975,1,0.205521837
E01009613,E02001975,1,0.176008568
E01009716,E02001975,1,0.221230513
E01009712,E02001975,1,0.200642628
E01009714,E02001975,1,0.196596454
E01031215,E02006518,1,0.180917238
E01031209,E02006518,1,0.231945177
E01031193,E02006518,1,0.223616236
E01031214,E02006518,1,0.198840274
E01031216,E02006518,1,0.164681075
E01031109,E02006486,1,0.225440256
E01031107,E02006486,1,0.156309125
E01031105,E02006486,1,0.215543589
E01031108,E02006486,1,0.198224421
E01031106,E02006486,1,0.204482608
E01031068,E02006488,1,0.279146141
E01031069,E02006488,1,0.240394089
E01031067,E02006488,1,0.229228243
E01031070,E02006488,1,0.251231527
E01010127,E02002088,1,0.19055544
E01010130,E02002088,1,0.198668608
E01010131,E02002088,1,0.142812565
E01010111,E02002088,1,0.149677554
E01010126,E02002088,1,0.158518827
E01010128,E02002088,1,0.159767006
E01010165,E02002097,1,0.240569297
E01010164,E02002097,1,0.233383999
E01010167,E02002097,1,0.236009396
E01010108,E02002097,1,0.290037308
E01031134,E02006502,1,0.146811296
E01031178,E02006502,1,0.13044698
E01031176,E02006502,1,0.138675893
E01031136,E02006502,1,0.170095381
E01031177,E02006502,1,0.135216009
E01031175,E02006502,1,0.13549654
E01031135,E02006502,1,0.143257902
E01009658,E02001978,1,0.236333053
E01009614,E02001978,1,0.215166807
E01009660,E02001978,1,0.273759462
E01009654,E02001978,1,0.274740678
E01031174,E02006494,1,0.268778878
E01031171,E02006494,1,0.208580858
E01031172,E02006494,1,0.224158416
E01031173,E02006494,1,0.298481848
E01031320,E02006530,1,0.135181506
E01031317,E02006530,1,0.129673108
E01031316,E02006530,1,0.127234965
E01031315,E02006530,1,0.196767202
E01031319,E02006530,1,0.173649991
E01031318,E02006530,1,0.237493227
E01032895,E02006498,1,0.110179731
E01031127,E02006498,1,0.126566984
E01031165,E02006498,1,0.124905603
E01031125,E02006498,1,0.117504909
E01031164,E02006498,1,0.217338771
E01032894,E02006498,1,0.174067361
E01032893,E02006498,1,0.129436641
E01031247,E02006516,1,0.241345947
E01031194,E02006516,1,0.269404429
E01031205,E02006516,1,0.188884111
E01031207,E02006516,1,0.14115244
E01031206,E02006516,1,0.159213072
E01009669,E02001999,1,0.129969569
E01009671,E02001999,1,0.4587219
E01009665,E02001999,1,0.126631982
E01033058,E02001999,1,0.284676549
E01009606,E02001962,1,0.23668722
E01009575,E02001962,1,0.218049327
E01009609,E02001962,1,0.239630045
E01009564,E02001962,1,0.305633408
E01031220,E02006507,1,0.154339821
E01031219,E02006507,1,0.163387691
E01031222,E02006507,1,0.232824829
E01031221,E02006507,1,0.169279327
E01031223,E02006507,1,0.151394003
E01031224,E02006507,1,0.128774329
E01033256,E02006525,1,0.104640117
E01031287,E02006525,1,0.113043478
E01031272,E02006525,1,0.138326635
E01031289,E02006525,1,0.107270734
E01031288,E02006525,1,0.132846182
E01033253,E02006525,1,0.131969309
E01031285,E02006525,1,0.168359518
E01031286,E02006525,1,0.103544026
E01009622,E02001969,1,0.275073232
E01009628,E02001969,1,0.241874738
E01009623,E02001969,1,0.226530897
E01009627,E02001969,1,0.256521133
E01009616,E02001984,1,0.158747904
E01009621,E02001984,1,0.13862493
E01009615,E02001984,1,0.196105832
E01009618,E02001984,1,0.150363331
E01009620,E02001984,1,0.235699646
E01009617,E02001984,1,0.120458357
E01025835,E02005390,1,0.230863317
E01025836,E02005390,1,0.120986648
E01025833,E02005390,1,0.198960351
E01025831,E02005390,1,0.123025176
E01025832,E02005390,1,0.176332688
E01025834,E02005390,1,0.149831821
E01009666,E02001998,1,0.221111488
E01009670,E02001998,1,0.278041342
E01009668,E02001998,1,0.27465266
E01009667,E02001998,1,0.22619451
E01031147,E02006503,1,0.204689245
E01031149,E02006503,1,0.193524377
E01031148,E02006503,1,0.2215606
E01031166,E02006503,1,0.242773849
E01031150,E02006503,1,0.137451929
E01010149,E02002085,1,0.209391251
E01010148,E02002085,1,0.289385133
E01010147,E02002085,1,0.253135515
E01010145,E02002085,1,0.2480881
E01009633,E02001985,1,0.176925505
E01009635,E02001985,1,0.410195707
E01009661,E02001985,1,0.206755051
E01009634,E02001985,1,0.206123737
E01009607,E02001961,1,0.210551444
E01009604,E02001961,1,0.169014085
E01009610,E02001961,1,0.188827883
E01009608,E02001961,1,0.211745047
E01009605,E02001961,1,0.219861542
E01009676,E02001989,1,0.275227964
E01009682,E02001989,1,0.231762918
E01009681,E02001989,1,0.198024316
E01009683,E02001989,1,0.294984802
E01031228,E02006512,1,0.13130399
E01031231,E02006512,1,0.209378856
E01031238,E02006512,1,0.107774578
E01031229,E02006512,1,0.163800905
E01031236,E02006512,1,0.129082682
E01031230,E02006512,1,0.258658988
E01009577,E02001964,1,0.140025894
E01009579,E02001964,1,0.231251867
E01009709,E02001964,1,0.123892043
E01009584,E02001964,1,0.158450354
E01009581,E02001964,1,0.171198088
E01009585,E02001964,1,0.175181755
E01032587,E02006805,1,0.1954145
E01009596,E02006805,1,0.212185543
E01009597,E02006805,1,0.22248169
E01009588,E02006805,1,0.16909033
E01009592,E02006805,1,0.200827938
E01025791,E02005376,1,0.253574555
E01025792,E02005376,1,0.219239374
E01025790,E02005376,1,0.227117985
E01025793,E02005376,1,0.300068087
E01031262,E02006531,1,0.132440069
E01031266,E02006531,1,0.210919697
E01031264,E02006531,1,0.150487649
E01031265,E02006531,1,0.151399143
E01031261,E02006531,1,0.18202534
E01031263,E02006531,1,0.172728101
E01025807,E02005375,1,0.179079843
E01025800,E02005375,1,0.155147514
E01025798,E02005375,1,0.231277079
E01025804,E02005375,1,0.200949041
E01025799,E02005375,1,0.233546524
E01025803,E02005373,1,0.143797925
E01025797,E02005373,1,0.163915201
E01025789,E02005373,1,0.168245377
E01025802,E02005373,1,0.122688318
E01025794,E02005373,1,0.165087957
E01025805,E02005373,1,0.236265223
E01025796,E02005374,1,0.298593634
E01025795,E02005374,1,0.269133975
E01025806,E02005374,1,0.236861584
E01025801,E02005374,1,0.195410807
E01028983,E02006030,1,0.270210136
E01028981,E02006030,1,0.216440049
E01028982,E02006030,1,0.198269468
E01028932,E02006030,1,0.315080346
E01028944,E02006031,1,0.252618904
E01028945,E02006031,1,0.245273931
E01028930,E02006031,1,0.21986755
E01028931,E02006031,1,0.282239615
E01028976,E02006039,1,0.217418159
E01028955,E02006039,1,0.141815936
E01028954,E02006039,1,0.157381099
E01028975,E02006039,1,0.237554046
E01028977,E02006039,1,0.24583076
E01028989,E02006032,1,0.185362061
E01028988,E02006032,1,0.193580631
E01028967,E02006032,1,0.175366504
E01028965,E02006032,1,0.153487339
E01028968,E02006032,1,0.151155042
E01028966,E02006032,1,0.141048423
E01014120,E02002946,1,0.227828349
E01014119,E02002946,1,0.210663199
E01014121,E02002946,1,0.170871261
E01014123,E02002946,1,0.188686606
E01014122,E02002946,1,0.201950585
E01014107,E02002947,1,0.145679699
E01014106,E02002947,1,0.223041603
E01014110,E02002947,1,0.240294977
E01014108,E02002947,1,0.210101572
E01014109,E02002947,1,0.180882148
E01028947,E02006035,1,0.251024408
E01028985,E02006035,1,0.221628363
E01028949,E02006035,1,0.276679138
E01028948,E02006035,1,0.250668092
E01014197,E02002948,1,0.242557736
E01014200,E02002948,1,0.182619143
E01014198,E02002948,1,0.174876518
E01014201,E02002948,1,0.170337739
E01014199,E02002948,1,0.229608864
E01014165,E02002944,1,0.194573546
E01014164,E02002944,1,0.214545911
E01014166,E02002944,1,0.188669765
E01014163,E02002944,1,0.192689361
E01014124,E02002944,1,0.209521417
E01028957,E02006029,1,0.202219482
E01028958,E02006029,1,0.228483354
E01028956,E02006029,1,0.177311961
E01028933,E02006029,1,0.190752158
E01028934,E02006029,1,0.201233046
E01014133,E02002939,1,0.261587951
E01014144,E02002939,1,0.217137008
E01014134,E02002939,1,0.215674806
E01014145,E02002939,1,0.305600234
E01014186,E02002940,1,0.232745592
E01014187,E02002940,1,0.243828715
E01014188,E02002940,1,0.243996641
E01014185,E02002940,1,0.279429051
E01014196,E02002945,1,0.159071906
E01014192,E02002945,1,0.150292642
E01014194,E02002945,1,0.157713211
E01014193,E02002945,1,0.176212375
E01014195,E02002945,1,0.153323579
E01014191,E02002945,1,0.203386288
E01014103,E02002934,1,0.203823774
E01014138,E02002934,1,0.258187864
E01014140,E02002934,1,0.24472153
E01014102,E02002934,1,0.293266833
E01014183,E02002942,1,0.252171437
E01014182,E02002942,1,0.177844226
E01014184,E02002942,1,0.300441407
E01014181,E02002942,1,0.26954293
E01028939,E02006036,1,0.250621891
E01028984,E02006036,1,0.214863184
E01028938,E02006036,1,0.25824005
E01028986,E02006036,1,0.276274876
E01028875,E02006018,1,0.206453198
E01028873,E02006018,1,0.172221767
E01028877,E02006018,1,0.109245762
E01028876,E02006018,1,0.141921219
E01028878,E02006018,1,0.126115797
E01028874,E02006018,1,0.113012857
E01028879,E02006018,1,0.1310294
E01014126,E02002932,1,0.173589041
E01014128,E02002932,1,0.254027397
E01014127,E02002932,1,0.194958904
E01014125,E02002932,1,0.169972603
E01014169,E02002932,1,0.207452055
E01028941,E02006034,1,0.270089963
E01028943,E02006034,1,0.219549176
E01028942,E02006034,1,0.153745072
E01028951,E02006034,1,0.19347013
E01028953,E02006034,1,0.163145659
E01014117,E02002950,1,0.201978136
E01014116,E02002950,1,0.313899011
E01014118,E02002950,1,0.237896929
E01014115,E02002950,1,0.246225924
E01014137,E02002936,1,0.184472656
E01014141,E02002936,1,0.399023438
E01014139,E02002936,1,0.13359375
E01014143,E02002936,1,0.149511719
E01014142,E02002936,1,0.133398438
E01014105,E02002938,1,0.321095814
E01014104,E02002938,1,0.230426923
E01014114,E02002938,1,0.207342511
E01014113,E02002938,1,0.241134752
E01014205,E02002935,1,0.202055845
E01014207,E02002935,1,0.19193004
E01014209,E02002935,1,0.235041424
E01014206,E02002935,1,0.19193004
E01014208,E02002935,1,0.179042651
E01014147,E02002943,1,0.251603706
E01014156,E02002943,1,0.268709907
E01014157,E02002943,1,0.103492516
E01014146,E02002943,1,0.244761226
E01014158,E02002943,1,0.131432644
E01028887,E02006019,1,0.252653255
E01028886,E02006019,1,0.296689371
E01028890,E02006019,1,0.229051164
E01028889,E02006019,1,0.221606209
E01028936,E02006038,1,0.275290009
E01028959,E02006038,1,0.349257827
E01028937,E02006038,1,0.184607709
E01028935,E02006038,1,0.190844456
E01028870,E02006022,1,0.248334146
E01028861,E02006022,1,0.221680481
E01028883,E02006022,1,0.286364375
E01028884,E02006022,1,0.243620998
E01014161,E02002949,1,0.203022952
E01014162,E02002949,1,0.322261616
E01014159,E02002949,1,0.236051502
E01014160,E02002949,1,0.23866393
E01014180,E02002933,1,0.168900126
E01014189,E02002933,1,0.178508217
E01014179,E02002933,1,0.135524652
E01014129,E02002933,1,0.141466498
E01014130,E02002933,1,0.168268015
E01014190,E02002933,1,0.207332491
E01028860,E02006021,1,0.258557817
E01028898,E02006021,1,0.167274438
E01028862,E02006021,1,0.200094107
E01028888,E02006021,1,0.205858134
E01028863,E02006021,1,0.168215504
E01028972,E02006033,1,0.20612458
E01028987,E02006033,1,0.284653752
E01028973,E02006033,1,0.237443452
E01028946,E02006033,1,0.271778216
E01028865,E02006017,1,0.207019704
E01028866,E02006017,1,0.176970443
E01028864,E02006017,1,0.178571429
E01028872,E02006017,1,0.221305419
E01028867,E02006017,1,0.216133005
E01028964,E02006037,1,0.167579194
E01028952,E02006037,1,0.163961674
E01028940,E02006037,1,0.155553383
E01028974,E02006037,1,0.184689089
E01028963,E02006037,1,0.165721549
E01028962,E02006037,1,0.162495111
E01014151,E02002941,1,0.13227363
E01014153,E02002941,1,0.181852588
E01014152,E02002941,1,0.179960261
E01014155,E02002941,1,0.182798751
E01014150,E02002941,1,0.153656921
E01014154,E02002941,1,0.169457848
E01014204,E02002937,1,0.189485214
E01014202,E02002937,1,0.255999203
E01014148,E02002937,1,0.14547446
E01014203,E02002937,1,0.155531216
E01014149,E02002937,1,0.092402669
E01014136,E02002937,1,0.161107239
E01028894,E02006015,1,0.140352577
E01028891,E02006015,1,0.154784967
E01028897,E02006015,1,0.154203797
E01028892,E02006015,1,0.156431616
E01028895,E02006015,1,0.176094537
E01028896,E02006015,1,0.218132507
E01029525,E02006150,1,0.144710316
E01029520,E02006150,1,0.13927601
E01029485,E02006150,1,0.131825752
E01029484,E02006150,1,0.153650627
E01029483,E02006150,1,0.133841704
E01029500,E02006150,1,0.142782014
E01029524,E02006150,1,0.153913577
E01009964,E02002046,1,0.268748897
E01009963,E02002046,1,0.250044115
E01009965,E02002046,1,0.258867125
E01009962,E02002046,1,0.222339862
E01010300,E02002118,1,0.196275456
E01010293,E02002118,1,0.231511254
E01010291,E02002118,1,0.186093248
E01010298,E02002118,1,0.163451233
E01010299,E02002118,1,0.22266881
E01029699,E02006197,1,0.222904098
E01029701,E02006197,1,0.220615769
E01029694,E02006197,1,0.230185147
E01029691,E02006197,1,0.150197628
E01029689,E02006197,1,0.176097358
E01010309,E02002145,1,0.267829852
E01010311,E02002145,1,0.296612328
E01010316,E02002145,1,0.217396842
E01010262,E02002145,1,0.218160978
E01029505,E02006154,1,0.160192682
E01029475,E02006154,1,0.207338321
E01029476,E02006154,1,0.142461822
E01029506,E02006154,1,0.184482935
E01029490,E02006154,1,0.143691709
E01029489,E02006154,1,0.16183253
E01010505,E02002169,1,0.149246867
E01010493,E02002169,1,0.184431413
E01010507,E02002169,1,0.158790387
E01010487,E02002169,1,0.166149247
E01010488,E02002169,1,0.163734621
E01010504,E02002169,1,0.177647465
E01010428,E02006894,1,0.125190101
E01010530,E02006894,1,0.14689617
E01010429,E02006894,1,0.095949122
E01010454,E02006894,1,0.123876676
E01010430,E02006894,1,0.127402184
E01010426,E02006894,1,0.114613577
E01010453,E02006894,1,0.167703581
E01010433,E02006894,1,0.098368588
E01029579,E02006166,1,0.244599303
E01029612,E02006166,1,0.17184669
E01029580,E02006166,1,0.195400697
E01029577,E02006166,1,0.199303136
E01029610,E02006166,1,0.188850174
E01029540,E02006160,1,0.161432891
E01029543,E02006160,1,0.155152361
E01029595,E02006160,1,0.143521749
E01029597,E02006160,1,0.174226564
E01029541,E02006160,1,0.194231217
E01029542,E02006160,1,0.171435217
E01029568,E02006164,1,0.197707006
E01029560,E02006164,1,0.220127389
E01029559,E02006164,1,0.197197452
E01029547,E02006164,1,0.191974522
E01029548,E02006164,1,0.192993631
E01029687,E02006195,1,0.228146453
E01029710,E02006195,1,0.163157895
E01029713,E02006195,1,0.206064073
E01029711,E02006195,1,0.174370709
E01029712,E02006195,1,0.22826087
E01029460,E02006133,1,0.239481268
E01029462,E02006133,1,0.256051873
E01029459,E02006133,1,0.223919308
E01029461,E02006133,1,0.28054755
E01009451,E02001835,1,0.171274774
E01009449,E02001835,1,0.225226327
E01009453,E02001835,1,0.19977979
E01009471,E02001835,1,0.198678737
E01009466,E02001835,1,0.205040372
E01010419,E02002171,1,0.216143738
E01010446,E02002171,1,0.219227675
E01010425,E02002171,1,0.17699115
E01010420,E02002171,1,0.17283454
E01010417,E02002171,1,0.214802896
E01032899,E02006149,1,0.157763087
E01029526,E02006149,1,0.151241737
E01029492,E02006149,1,0.18983384
E01032900,E02006149,1,0.203769877
E01029501,E02006149,1,0.148651063
E01029499,E02006149,1,0.148740397
E01014269,E02002960,1,0.292776327
E01014326,E02002960,1,0.237597911
E01014325,E02002960,1,0.216710183
E01014324,E02002960,1,0.252915579
E01010458,E02002156,1,0.207519351
E01010460,E02002156,1,0.182700577
E01010461,E02002156,1,0.188229512
E01010566,E02002156,1,0.229512225
E01010459,E02002156,1,0.192038334
E01010321,E02002119,1,0.258037225
E01010353,E02002119,1,0.255499154
E01010319,E02002119,1,0.227411168
E01010354,E02002119,1,0.259052453
E01014350,E02002984,1,0.249443207
E01014351,E02002984,1,0.253526355
E01014352,E02002984,1,0.249072012
E01014347,E02002984,1,0.247958426
E01010522,E02002161,1,0.256597417
E01010525,E02002161,1,0.267546322
E01010524,E02002161,1,0.239893318
E01010523,E02002161,1,0.235962942
E01029398,E02006123,1,0.263880225
E01029399,E02006123,1,0.231908921
E01029379,E02006123,1,0.252183406
E01029400,E02006123,1,0.252027449
E01029522,E02006156,1,0.200179189
E01029523,E02006156,1,0.199923205
E01029514,E02006156,1,0.198259311
E01029513,E02006156,1,0.18187636
E01029521,E02006156,1,0.219761935
E01029359,E02006129,1,0.26498385
E01029362,E02006129,1,0.202536189
E01029360,E02006129,1,0.19176935
E01029361,E02006129,1,0.167125254
E01029363,E02006129,1,0.173585357
E01010469,E02002174,1,0.186040477
E01010516,E02002174,1,0.185521536
E01010467,E02002174,1,0.227296316
E01010468,E02002174,1,0.193824598
E01010518,E02002174,1,0.207317073
E01029735,E02006203,1,0.282644419
E01029729,E02006203,1,0.205536595
E01029726,E02006203,1,0.222222222
E01029734,E02006203,1,0.289596764
E01029739,E02006191,1,0.195934148
E01029754,E02006191,1,0.201172362
E01029741,E02006191,1,0.199301571
E01029733,E02006191,1,0.236717386
E01029755,E02006191,1,0.166874532
E01029708,E02006202,1,0.219565936
E01029688,E02006202,1,0.264955382
E01029707,E02006202,1,0.161727443
E01029709,E02006202,1,0.157210532
E01029706,E02006202,1,0.196540707
E01029432,E02006132,1,0.219296863
E01029431,E02006132,1,0.253507804
E01029433,E02006132,1,0.257922119
E01029430,E02006132,1,0.269273215
E01029529,E02006155,1,0.224552957
E01029496,E02006155,1,0.331155433
E01029527,E02006155,1,0.220082531
E01029528,E02006155,1,0.224209078
E01010485,E02002155,1,0.329069396
E01010483,E02002155,1,0.229133355
E01010484,E02002155,1,0.216821234
E01010482,E02002155,1,0.224976015
E01010401,E02002134,1,0.172121077
E01010403,E02002134,1,0.218585949
E01010404,E02002134,1,0.219926282
E01010407,E02002134,1,0.200938233
E01010408,E02002134,1,0.18842846
E01014216,E02002957,1,0.142422972
E01014214,E02002957,1,0.145462167
E01014265,E02002957,1,0.153636554
E01014267,E02002957,1,0.253196395
E01014272,E02002957,1,0.147977363
E01014215,E02002957,1,0.157304548
E01009967,E02002045,1,0.231746439
E01009966,E02002045,1,0.166174772
E01009960,E02002045,1,0.203131015
E01009961,E02002045,1,0.155652509
E01010092,E02002045,1,0.243295265
E01010495,E02002150,1,0.300830242
E01010500,E02002150,1,0.256315139
E01010497,E02002150,1,0.203674262
E01010499,E02002150,1,0.239180357
E01029556,E02006162,1,0.298125868
E01029534,E02006162,1,0.182091624
E01029533,E02006162,1,0.176885701
E01029532,E02006162,1,0.173183711
E01029535,E02006162,1,0.169713096
E01029402,E02006118,1,0.300661376
E01029368,E02006118,1,0.158465608
E01029369,E02006118,1,0.158597884
E01029370,E02006118,1,0.183333333
E01029371,E02006118,1,0.198941799
E01010521,E02002168,1,0.308664409
E01010466,E02002168,1,0.141240605
E01010470,E02002168,1,0.113818452
E01010465,E02002168,1,0.14999587
E01010463,E02002168,1,0.149169902
E01010464,E02002168,1,0.137110762
E01010541,E02002151,1,0.259328997
E01010498,E02002151,1,0.238274564
E01010543,E02002151,1,0.24940089
E01010496,E02002151,1,0.252995549
E01010475,E02002163,1,0.141797455
E01010477,E02002163,1,0.146013899
E01010476,E02002163,1,0.155618021
E01010472,E02002163,1,0.190755056
E01010473,E02002163,1,0.203248224
E01010471,E02002163,1,0.162567346
E01010418,E02002170,1,0.224616858
E01010421,E02002170,1,0.27458493
E01010423,E02002170,1,0.257822478
E01010424,E02002170,1,0.242975734
E01029773,E02006207,1,0.246919507
E01029768,E02006207,1,0.243398944
E01029772,E02006207,1,0.267082733
E01029771,E02006207,1,0.242598816
E01009447,E02001831,1,0.157531584
E01009448,E02001831,1,0.144120505
E01009452,E02001831,1,0.160155491
E01009446,E02001831,1,0.239455782
E01009445,E02001831,1,0.172789116
E01009455,E02001831,1,0.125947522
E01014293,E02002969,1,0.202504549
E01014339,E02002969,1,0.176281708
E01014295,E02002969,1,0.188055229
E01014340,E02002969,1,0.211174141
E01014345,E02002969,1,0.221984373
E01010317,E02002133,1,0.218426048
E01010325,E02002133,1,0.285735144
E01010318,E02002133,1,0.230106585
E01010369,E02002133,1,0.265732224
E01029575,E02006170,1,0.199133384
E01029573,E02006170,1,0.284664657
E01029557,E02006170,1,0.243971364
E01029574,E02006170,1,0.272230595
E01010512,E02002165,1,0.175262832
E01010508,E02002165,1,0.191218306
E01010511,E02002165,1,0.216202845
E01010510,E02002165,1,0.198763142
E01010506,E02002165,1,0.218552876
E01010287,E02002121,1,0.25862069
E01010288,E02002121,1,0.250148633
E01010289,E02002121,1,0.287901308
E01010282,E02002121,1,0.20332937
E01010554,E02002158,1,0.180280528
E01010562,E02002158,1,0.206683168
E01010567,E02002158,1,0.204757976
E01010563,E02002158,1,0.191694169
E01010558,E02002158,1,0.216584158
E01029404,E02006119,1,0.192210602
E01029403,E02006119,1,0.176944344
E01029372,E02006119,1,0.157350643
E01029373,E02006119,1,0.289337661
E01029401,E02006119,1,0.18415675
E01010492,E02002176,1,0.17358137
E01010494,E02002176,1,0.209047109
E01010490,E02002176,1,0.230728051
E01010489,E02002176,1,0.188972163
E01010491,E02002176,1,0.197671306
E01029669,E02006176,1,0.17625475
E01029618,E02006176,1,0.217926877
E01029670,E02006176,1,0.218713144
E01029668,E02006176,1,0.17061984
E01029617,E02006176,1,0.216485389
E01010528,E02002164,1,0.27647868
E01010526,E02002164,1,0.213705139
E01010529,E02002164,1,0.26359885
E01010527,E02002164,1,0.246217331
E01014283,E02002966,1,0.224698975
E01014231,E02002966,1,0.203204299
E01014282,E02002966,1,0.184894019
E01033216,E02002966,1,0.279132252
E01014284,E02002966,1,0.108070455
E01032889,E02002122,1,0.422067901
E01010277,E02002122,1,0.259722222
E01010283,E02002122,1,0.318209877
E01010275,E02002130,1,0.262338755
E01010267,E02002130,1,0.237521032
E01010274,E02002130,1,0.22980931
E01010268,E02002130,1,0.270330903
E01010253,E02002116,1,0.194719472
E01010251,E02002116,1,0.225772577
E01010255,E02002116,1,0.183918392
E01010256,E02002116,1,0.218721872
E01010257,E02002116,1,0.176867687
