lsoa_zone_id,msoa_zone_id,lsoa_to_msoa,msoa_to_lsoa
E01003083,E02000647,1,0.02991453
E01003085,E02000647,1,0.036752137
E01003149,E02000647,1,0.264102564
E01003084,E02000647,1,0.512820513
E01003154,E02000647,1,0.156410256
E01003347,E02000682,1,0.075036075
E01003350,E02000682,1,0.025974026
E01003348,E02000682,1,0.473304473
E01003352,E02000682,1,0.121212121
E01003353,E02000682,1,0.304473304
E01003418,E02000713,1,0.069565217
E01003420,E02000713,1,0.211304348
E01003417,E02000713,1,0.066086957
E01003419,E02000713,1,0.4
E01003422,E02000713,1,0.253043478
E01004137,E02000851,1,0.087577963
E01004142,E02000851,1,0.874133749
E01004149,E02000851,1,0.011174636
E01004141,E02000851,1,0.003378378
E01004140,E02000851,1,0.023735274
E01001054,E02000223,1,0.354716981
E01001052,E02000223,1,0.018867925
E01001051,E02000223,1,0.558490566
E01001056,E02000223,1,0.018867925
E01001057,E02000223,1,0.049056604
E01001048,E02000213,1,0.709317682
E01001012,E02000213,1,0.030080704
E01001110,E02000213,1,0.040205429
E01001118,E02000213,1,0.126192223
E01001013,E02000213,1,0.094203962
E01003191,E02000686,1,0.021682567
E01003190,E02000686,1,0.697311362
E01003189,E02000686,1,0.014744146
E01003192,E02000686,1,0.266261925
E01003412,E02000702,1,0.101648352
E01003391,E02000702,1,0.041208791
E01003411,E02000702,1,0.145604396
E01003387,E02000702,1,0.552197802
E01003435,E02000702,1,0.159340659
E01003335,E02000687,1,0.034934498
E01003328,E02000687,1,0.129257642
E01003326,E02000687,1,0.048908297
E01003333,E02000687,1,0.062882096
E01003327,E02000687,1,0.724017467
E01000744,E02000135,1,0.019417476
E01000743,E02000135,1,0.401294498
E01000806,E02000135,1,0.176699029
E01000796,E02000135,1,0.014239482
E01000798,E02000135,1,0.105501618
E01000800,E02000135,1,0.282847896
E01004176,E02000849,1,0.19592299
E01004175,E02000849,1,0.06795017
E01004173,E02000849,1,0.061155153
E01004171,E02000849,1,0.242355606
E01004172,E02000849,1,0.432616082
E01003456,E02000691,1,0.719387755
E01003400,E02000691,1,0.184850863
E01003477,E02000691,1,0.032182104
E01003454,E02000691,1,0.039638932
E01003476,E02000691,1,0.023940345
E01003395,E02000695,1,0.617463617
E01003394,E02000695,1,0.153846154
E01003398,E02000695,1,0.0997921
E01003397,E02000695,1,0.054054054
E01003396,E02000695,1,0.074844075
E01000816,E02006782,1,0.059125964
E01000819,E02006782,1,0.479434447
E01032563,E02006782,1,0.251928021
E01000818,E02006782,1,0.181233933
E01032562,E02006782,1,0.028277635
E01000646,E02000142,1,0.189087165
E01000648,E02000142,1,0.265614276
E01000647,E02000142,1,0.064516129
E01000678,E02000142,1,0.392587509
E01000653,E02000142,1,0.088194921
E01004106,E02000861,1,0.068229636
E01004105,E02000861,1,0.109407875
E01004091,E02000861,1,0.640216411
E01004092,E02000861,1,0.107604448
E01004154,E02000861,1,0.074541629
E01001010,E02000212,1,0.80547588
E01001008,E02000212,1,0.024511082
E01001005,E02000212,1,0.028422425
E01001011,E02000212,1,0.111342894
E01001009,E02000212,1,0.030247718
E01032568,E02006787,1,0.451210826
E01000774,E02006787,1,0.126780627
E01000708,E02006787,1,0.052706553
E01000771,E02006787,1,0.322649573
E01000707,E02006787,1,0.046652422
E01030828,E02006431,1,0.07199211
E01030829,E02006431,1,0.383382643
E01030850,E02006431,1,0.265285996
E01030830,E02006431,1,0.040187377
E01030851,E02006431,1,0.03821499
E01030861,E02006431,1,0.200936884
E01031583,E02006578,1,0.61430079
E01031584,E02006578,1,0.00282365
E01032836,E02006578,1,0.044636491
E01032835,E02006578,1,0.02173355
E01031585,E02006578,1,0.313995608
E01031601,E02006578,1,0.002509911
E01001136,E02000200,1,0.553758325
E01001144,E02000200,1,0.039010466
E01001142,E02000200,1,0.210275928
E01001140,E02000200,1,0.161750714
E01001139,E02000200,1,0.035204567
E01003440,E02000710,1,0.121416202
E01003375,E02000710,1,0.647104099
E01003441,E02000710,1,0.017317683
E01003374,E02000710,1,0.141042909
E01003437,E02000710,1,0.073119107
E01003257,E02000680,1,0.064115822
E01003259,E02000680,1,0.455015512
E01003258,E02000680,1,0.021716649
E01003256,E02000680,1,0.459152017
E01004167,E02000844,1,0.136007828
E01004163,E02000844,1,0.089041096
E01004187,E02000844,1,0.043052838
E01004165,E02000844,1,0.547945205
E01004127,E02000844,1,0.183953033
E01030630,E02006387,1,0.096959737
E01030631,E02006387,1,0.106820049
E01030595,E02006387,1,0.078882498
E01030594,E02006387,1,0.717337716
E01030566,E02006378,1,0.118475559
E01030567,E02006378,1,0.338028169
E01030568,E02006378,1,0.133388567
E01030565,E02006378,1,0.236951118
E01030569,E02006378,1,0.173156587
E01003423,E02000699,1,0.527859238
E01003382,E02000699,1,0.085043988
E01003380,E02000699,1,0.277614858
E01003385,E02000699,1,0.06744868
E01003399,E02000699,1,0.042033236
E01003138,E02000643,1,0.079449153
E01003151,E02000643,1,0.166313559
E01003130,E02000643,1,0.235169492
E01003135,E02000643,1,0.104872881
E01003131,E02000643,1,0.414194915
E01001105,E02000232,1,0.062832801
E01001121,E02000232,1,0.190628328
E01001106,E02000232,1,0.357827476
E01001103,E02000232,1,0.388711395
E01001087,E02000196,1,0.730027548
E01001161,E02000196,1,0.141414141
E01001083,E02000196,1,0.103764922
E01001086,E02000196,1,0.024793388
E01001039,E02000222,1,0.047960725
E01001037,E02000222,1,0.36744713
E01001036,E02000222,1,0.240558912
E01001038,E02000222,1,0.063066465
E01001040,E02000222,1,0.280966767
E01000779,E02000127,1,0.573754789
E01000781,E02000127,1,0.037356322
E01000785,E02000127,1,0.072796935
E01000780,E02000127,1,0.041187739
E01000782,E02000127,1,0.240421456
E01000783,E02000127,1,0.034482759
E01000759,E02000160,1,0.049608355
E01000760,E02000160,1,0.218202163
E01000768,E02000160,1,0.043267438
E01000761,E02000160,1,0.026109661
E01000765,E02000160,1,0.662812383
E01031547,E02006584,1,0.132780083
E01031550,E02006584,1,0.149377593
E01031548,E02006584,1,0.547717842
E01031569,E02006584,1,0.062240664
E01031549,E02006584,1,0.107883817
E01001034,E02000224,1,0.346405229
E01001100,E02000224,1,0.030637255
E01001095,E02000224,1,0.199346405
E01001041,E02000224,1,0.205882353
E01001033,E02000224,1,0.217728758
E01000659,E02000165,1,0.091542289
E01000655,E02000165,1,0.050746269
E01000657,E02000165,1,0.32238806
E01000656,E02000165,1,0.480597015
E01000654,E02000165,1,0.054726368
E01003120,E02000649,1,0.307880568
E01003148,E02000649,1,0.080274107
E01003113,E02000649,1,0.091042584
E01003114,E02000649,1,0.368086148
E01003150,E02000649,1,0.026921194
E01003119,E02000649,1,0.125795399
E01001046,E02000216,1,0.10990991
E01001050,E02000216,1,0.04954955
E01001049,E02000216,1,0.220720721
E01001044,E02000216,1,0.61981982
E01001016,E02000234,1,0.454799107
E01001023,E02000234,1,0.369140625
E01001015,E02000234,1,0.020368304
E01001067,E02000234,1,0.072265625
E01001074,E02000234,1,0.083426339
E01000797,E02000139,1,0.437956204
E01000702,E02000139,1,0.0464499
E01000703,E02000139,1,0.439283344
E01000700,E02000139,1,0.04180491
E01000706,E02000139,1,0.03450564
E01001194,E02006788,1,0.333333333
E01001190,E02006788,1,0.14559387
E01000990,E02006788,1,0.111111111
E01001189,E02006788,1,0.111111111
E01032569,E02006788,1,0.298850575
E01004144,E02000846,1,0.161725067
E01004146,E02000846,1,0.273584906
E01004145,E02000846,1,0.152291105
E01004147,E02000846,1,0.412398922
E01032623,E02006836,1,0.253720765
E01004093,E02006836,1,0.214032601
E01004095,E02006836,1,0.042523033
E01004114,E02006836,1,0.253012048
E01004094,E02006836,1,0.236711552
E01001053,E02000225,1,0.004796163
E01001078,E02000225,1,0.123900879
E01001077,E02000225,1,0.024780176
E01001055,E02000225,1,0.039968026
E01001082,E02000225,1,0.806554756
E01001145,E02000201,1,0.411483254
E01001141,E02000201,1,0.053588517
E01001191,E02000201,1,0.411483254
E01001143,E02000201,1,0.067942584
E01001192,E02000201,1,0.055502392
E01001071,E02000235,1,0.480549199
E01001104,E02000235,1,0.17238749
E01001068,E02000235,1,0.170861937
E01001072,E02000235,1,0.176201373
E01003197,E02000681,1,0.011904762
E01003195,E02000681,1,0.022435897
E01003194,E02000681,1,0.100732601
E01003196,E02000681,1,0.121794872
E01003193,E02000681,1,0.743131868
E01003403,E02000692,1,0.062431942
E01003402,E02000692,1,0.564882033
E01003461,E02000692,1,0.144101633
E01003401,E02000692,1,0.200181488
E01003404,E02000692,1,0.028402904
E01031588,E02006576,1,0.029292929
E01031586,E02006576,1,0.007070707
E01031593,E02006576,1,0.274410774
E01031590,E02006576,1,0.01986532
E01031587,E02006576,1,0.669360269
E01001188,E02000207,1,0.035330261
E01001185,E02000207,1,0.162826421
E01000992,E02000207,1,0.548387097
E01001193,E02000207,1,0.016897081
E01001186,E02000207,1,0.23655914
E01023678,E02004938,1,0.527735146
E01023679,E02004938,1,0.097127823
E01023677,E02004938,1,0.025871519
E01023680,E02004938,1,0.349265512
E01000148,E02000053,1,0.250925926
E01033573,E02000053,1,0.130555556
E01000155,E02000053,1,0.232777778
E01033572,E02000053,1,0.371666667
E01000147,E02000053,1,0.014074074
E01001267,E02000243,1,0.058537305
E01001272,E02000243,1,0.34060749
E01001265,E02000243,1,0.280890593
E01001349,E02000243,1,0.027720436
E01001266,E02000243,1,0.292244176
E01000522,E02000117,1,0.04245283
E01000526,E02000117,1,0.243710692
E01000508,E02000117,1,0.437106918
E01000521,E02000117,1,0.101415094
E01000528,E02000117,1,0.08490566
E01000527,E02000117,1,0.090408805
E01023802,E02004956,1,0.063419584
E01023804,E02004956,1,0.113647894
E01023808,E02004956,1,0.729325216
E01023803,E02004956,1,0.041603247
E01023807,E02004956,1,0.052004059
E01023676,E02004934,1,0.324248777
E01023675,E02004934,1,0.041579315
E01023666,E02004934,1,0.217330538
E01023674,E02004934,1,0.41684137
E01000619,E02000109,1,0.006235642
E01033424,E02000109,1,0.457630456
E01000617,E02000109,1,0.009386282
E01000615,E02000109,1,0.481194618
E01033457,E02000109,1,0.043124385
E01000618,E02000109,1,0.002428618
E01000133,E02000044,1,0.025327511
E01000234,E02000044,1,0.511790393
E01000130,E02000044,1,0.08209607
E01000235,E02000044,1,0.36768559
E01000132,E02000044,1,0.013100437
E01002219,E02000462,1,0.694996029
E01002221,E02000462,1,0.252581414
E01002222,E02000462,1,0.021445592
E01002218,E02000462,1,0.030976966
E01002413,E02000515,1,0.239005736
E01002519,E02000515,1,0.062460166
E01002554,E02000515,1,0.660611855
E01002411,E02000515,1,0.010834927
E01002518,E02000515,1,0.019439133
E01002550,E02000515,1,0.007648184
E01017810,E02003690,1,0.282064128
E01017812,E02003690,1,0.155143621
E01017813,E02003690,1,0.479792919
E01017811,E02003690,1,0.082999332
E01002655,E02000544,1,0.235632184
E01002659,E02000544,1,0.377394636
E01002653,E02000544,1,0.141762452
E01002656,E02000544,1,0.141762452
E01002654,E02000544,1,0.103448276
E01001260,E02000249,1,0.027579162
E01001261,E02000249,1,0.916581546
E01001268,E02000249,1,0.034729316
E01001218,E02000249,1,0.021109976
E01001238,E02000252,1,0.109879745
E01001196,E02000252,1,0.018745579
E01001239,E02000252,1,0.135109644
E01001246,E02000252,1,0.370903089
E01001247,E02000252,1,0.365361943
E01023838,E02004964,1,0.008882815
E01023837,E02004964,1,0.942774172
E01023836,E02004964,1,0.028356679
E01023835,E02004964,1,0.019986334
E01002146,E02000436,1,0.171063149
E01002149,E02000436,1,0.048760991
E01002144,E02000436,1,0.626698641
E01002147,E02000436,1,0.153477218
E01023856,E02004973,1,0.177651207
E01023855,E02004973,1,0.41063195
E01023858,E02004973,1,0.336588012
E01023857,E02004973,1,0.075128831
E01000478,E02000121,1,0.06907994
E01000475,E02000121,1,0.406184012
E01000472,E02000121,1,0.33785822
E01000473,E02000121,1,0.092458522
E01000632,E02000121,1,0.094419306
E01003863,E02000787,1,0.059451659
E01033570,E02000787,1,0.366810967
E01033571,E02000787,1,0.032323232
E01003848,E02000787,1,0.066089466
E01003862,E02000787,1,0.221356421
E01003865,E02000787,1,0.046464646
E01003861,E02000787,1,0.207503608
E01023834,E02004957,1,0.054620123
E01023833,E02004957,1,0.659548255
E01023832,E02004957,1,0.162628337
E01023830,E02004957,1,0.022997947
E01023829,E02004957,1,0.100205339
E01001380,E02006791,1,0.313340228
E01001376,E02006791,1,0.071354705
E01032572,E02006791,1,0.429162358
E01001374,E02006791,1,0.186142709
E01002395,E02000514,1,0.036910458
E01002399,E02000514,1,0.018455229
E01002426,E02000514,1,0.084073821
E01002397,E02000514,1,0.816131237
E01002398,E02000514,1,0.011619959
E01002394,E02000514,1,0.032809296
E01002660,E02000541,1,0.189207195
E01002587,E02000541,1,0.065289807
E01002665,E02000541,1,0.055962692
E01002661,E02000541,1,0.203864091
E01002588,E02000541,1,0.485676216
E01023874,E02004970,1,0.072572038
E01023876,E02004970,1,0.233724653
E01023875,E02004970,1,0.197438634
E01023873,E02004970,1,0.017075774
E01023877,E02004970,1,0.479188901
E01001226,E02000256,1,0.095343681
E01001227,E02000256,1,0.026924295
E01001224,E02000256,1,0.123535002
E01001228,E02000256,1,0.169781438
E01001222,E02000256,1,0.584415584
E01002452,E02000507,1,0.92915876
E01002453,E02000507,1,0.011174362
E01002451,E02000507,1,0.019186169
E01002450,E02000507,1,0.0056926
E01002454,E02000507,1,0.034788109
E01000510,E02000106,1,0.149292628
E01000511,E02000106,1,0.086746091
E01000506,E02000106,1,0.621742368
E01000628,E02000106,1,0.038719285
E01000627,E02000106,1,0.088607595
E01000509,E02000106,1,0.014892033
E01000593,E02000093,1,0.020720434
E01000587,E02000093,1,0.166719796
E01000589,E02000093,1,0.27605993
E01000590,E02000093,1,0.175645521
E01000592,E02000093,1,0.089576028
E01000594,E02000093,1,0.271278291
E01002690,E02000532,1,0.089147287
E01002689,E02000532,1,0.094130676
E01002572,E02000532,1,0.42248062
E01002571,E02000532,1,0.044296788
E01002578,E02000532,1,0.233111849
E01002577,E02000532,1,0.11683278
E01003804,E02000788,1,0.11704698
E01003807,E02000788,1,0.604295302
E01003859,E02000788,1,0.038389262
E01003809,E02000788,1,0.166442953
E01003808,E02000788,1,0.073825503
E01023715,E02004933,1,0.224731183
E01023673,E02004933,1,0.207526882
E01023716,E02004933,1,0.396774194
E01023714,E02004933,1,0.170967742
E01002415,E02000503,1,0.059121622
E01002466,E02000503,1,0.130067568
E01002468,E02000503,1,0.05152027
E01002469,E02000503,1,0.091216216
E01002495,E02000503,1,0.668074324
E01002686,E02000531,1,0.100481289
E01002565,E02000531,1,0.438463805
E01002684,E02000531,1,0.370002947
E01002563,E02000531,1,0.073371967
E01002567,E02000531,1,0.017679992
E01023731,E02004943,1,0.220268873
E01023733,E02004943,1,0.381592554
E01023732,E02004943,1,0.181489142
E01023730,E02004943,1,0.068252327
E01023717,E02004943,1,0.148397104
E01001859,E02000379,1,0.059686888
E01001865,E02000379,1,0.311154599
E01001927,E02000379,1,0.075342466
E01001930,E02000379,1,0.553816047
E01000606,E02000108,1,0.286245353
E01000567,E02000108,1,0.360594796
E01000609,E02000108,1,0.252788104
E01000611,E02000108,1,0.100371747
E01002204,E02006795,1,0.546265329
E01002207,E02006795,1,0.086956522
E01002210,E02006795,1,0.089186176
E01032576,E02006795,1,0.183946488
E01002206,E02006795,1,0.093645485
E01002417,E02000501,1,0.456852792
E01002421,E02000501,1,0.329224075
E01002416,E02000501,1,0.095721537
E01002420,E02000501,1,0.030456853
E01002471,E02000501,1,0.087744743
E01002180,E02000445,1,0.417109929
E01002179,E02000445,1,0.468528369
E01002184,E02000445,1,0.039450355
E01002183,E02000445,1,0.039450355
E01002231,E02000445,1,0.035460993
E01001259,E02000251,1,0.389400922
E01001293,E02000251,1,0.158986175
E01001217,E02000251,1,0.209677419
E01001292,E02000251,1,0.124423963
E01001291,E02000251,1,0.117511521
E01001219,E02000266,1,0.003490837
E01001338,E02000266,1,0.370776711
E01001339,E02000266,1,0.26081536
E01001220,E02000266,1,0.074180277
E01001340,E02000266,1,0.044009475
E01001334,E02000266,1,0.000374018
E01001337,E02000266,1,0.246353323
E01002491,E02000525,1,0.005380076
E01002449,E02000525,1,0.225789656
E01002493,E02000525,1,0.00607428
E01002443,E02000525,1,0.712773343
E01002448,E02000525,1,0.049982645
E01023827,E02004963,1,0.224770642
E01023845,E02004963,1,0.405963303
E01023828,E02004963,1,0.110091743
E01023846,E02004963,1,0.259174312
E01023384,E02004871,1,0.627586207
E01023383,E02004871,1,0.25862069
E01023385,E02004871,1,0.113793103
E01023560,E02004907,1,0.026357199
E01023558,E02004907,1,0.22895358
E01023561,E02004907,1,0.155389457
E01023562,E02004907,1,0.041699449
E01023563,E02004907,1,0.33595594
E01023559,E02004907,1,0.211644375
E01023853,E02004962,1,0.062083479
E01023850,E02004962,1,0.655910207
E01023852,E02004962,1,0.165906699
E01023848,E02004962,1,0.032269379
E01023847,E02004962,1,0.083830235
E01003860,E02000785,1,0.280373832
E01003847,E02000785,1,0.390520694
E01003849,E02000785,1,0.097018247
E01003864,E02000785,1,0.043391188
E01003846,E02000785,1,0.112149533
E01003851,E02000785,1,0.076546506
E01023886,E02004975,1,0.28942554
E01023889,E02004975,1,0.064398097
E01023887,E02004975,1,0.153311379
E01023888,E02004975,1,0.492864984
E01000190,E02000037,1,0.06126021
E01000187,E02000037,1,0.161610268
E01000189,E02000037,1,0.24504084
E01000191,E02000037,1,0.161026838
E01000188,E02000037,1,0.217036173
E01000186,E02000037,1,0.154025671
E01000520,E02000094,1,0.048771805
E01000513,E02000094,1,0.026343895
E01000588,E02000094,1,0.583481666
E01000514,E02000094,1,0.032751869
E01000516,E02000094,1,0.308650765
E01001357,E02000270,1,0.019497033
E01001358,E02000270,1,0.63294716
E01001355,E02000270,1,0.194970331
E01001356,E02000270,1,0.015258548
E01001353,E02000270,1,0.137326929
E01023357,E02004875,1,0.076923077
E01023415,E02004875,1,0.159073936
E01023359,E02004875,1,0.119492158
E01023358,E02004875,1,0.421209858
E01023414,E02004875,1,0.174757282
E01023360,E02004875,1,0.048543689
E01001351,E02000262,1,0.465917603
E01001200,E02000262,1,0.111985019
E01001201,E02000262,1,0.035580524
E01001203,E02000262,1,0.093258427
E01001202,E02000262,1,0.293258427
E01001209,E02000250,1,0.592863678
E01001211,E02000250,1,0.172918573
E01001281,E02000250,1,0.156450137
E01001279,E02000250,1,0.077767612
E01001240,E02000261,1,0.204872647
E01001241,E02000261,1,0.121816168
E01001245,E02000261,1,0.295681063
E01001244,E02000261,1,0.209302326
E01001242,E02000261,1,0.033776301
E01001243,E02000261,1,0.134551495
E01001332,E02000245,1,0.119047619
E01001257,E02000245,1,0.15
E01001330,E02000245,1,0.071428571
E01001326,E02000245,1,0.542857143
E01001324,E02000245,1,0.116666667
E01000608,E02000105,1,0.654434251
E01000564,E02000105,1,0.156472987
E01000613,E02000105,1,0.057084608
E01000565,E02000105,1,0.093272171
E01000607,E02000105,1,0.038735984
E01002153,E02000451,1,0.113240418
E01002158,E02000451,1,0.06097561
E01002157,E02000451,1,0.514808362
E01002155,E02000451,1,0.31097561
E01023551,E02004908,1,0.124841303
E01023556,E02004908,1,0.037240796
E01023557,E02004908,1,0.054591621
E01023548,E02004908,1,0.37917901
E01023549,E02004908,1,0.127803639
E01023550,E02004908,1,0.276343631
E01002194,E02000454,1,0.142708333
E01002191,E02000454,1,0.35
E01002196,E02000454,1,0.254166667
E01002195,E02000454,1,0.253125
E01023553,E02004903,1,0.171964327
E01023554,E02004903,1,0.071575577
E01023555,E02004903,1,0.735879259
E01023552,E02004903,1,0.020580837
E01002574,E02000526,1,0.052766752
E01002570,E02000526,1,0.436843334
E01002573,E02000526,1,0.10459958
E01002569,E02000526,1,0.113004903
E01002575,E02000526,1,0.292785431
E01002629,E02000536,1,0.620776319
E01002621,E02000536,1,0.051382295
E01002628,E02000536,1,0.23652611
E01002623,E02000536,1,0.072884669
E01002618,E02000536,1,0.018430606
E01001369,E02000275,1,0.298274445
E01001333,E02000275,1,0.451109285
E01001335,E02000275,1,0.083812654
E01001336,E02000275,1,0.166803615
E01023395,E02004862,1,0.605263158
E01023394,E02004862,1,0.059556787
E01023397,E02004862,1,0.008310249
E01023396,E02004862,1,0.066481994
E01023393,E02004862,1,0.260387812
E01002168,E02000449,1,0.179930796
E01002167,E02000449,1,0.167820069
E01002165,E02000449,1,0.489619377
E01002169,E02000449,1,0.077854671
E01002166,E02000449,1,0.084775087
E01000605,E02000113,1,0.003302895
E01000604,E02000113,1,0.016514474
E01000601,E02000113,1,0.891587332
E01000596,E02000113,1,0.05828638
E01000603,E02000113,1,0.016708762
E01000602,E02000113,1,0.013600155
E01023350,E02004870,1,0.004501764
E01023398,E02004870,1,0.872733909
E01023351,E02004870,1,0.007665166
E01023400,E02004870,1,0.090886969
E01023349,E02004870,1,0.024212191
E01001215,E02000260,1,0.133483315
E01001216,E02000260,1,0.00599925
E01001213,E02000260,1,0.024746907
E01001361,E02000260,1,0.812148481
E01001214,E02000260,1,0.023622047
E01023861,E02004976,1,0.242424242
E01023862,E02004976,1,0.053864371
E01023860,E02004976,1,0.104064029
E01023859,E02004976,1,0.599647358
E01001367,E02000274,1,0.326729458
E01001366,E02000274,1,0.111399805
E01001371,E02000274,1,0.037025008
E01001370,E02000274,1,0.326729458
E01001368,E02000274,1,0.022085093
E01001372,E02000274,1,0.052939266
E01001373,E02000274,1,0.123091913
E01001297,E02000254,1,0.404255319
E01001295,E02000254,1,0.075987842
E01001298,E02000254,1,0.179331307
E01001294,E02000254,1,0.282674772
E01001296,E02000254,1,0.05775076
E01002482,E02000494,1,0.090841676
E01002477,E02000494,1,0.057100482
E01002473,E02000494,1,0.051538747
E01002475,E02000494,1,0.716351502
E01002476,E02000494,1,0.084167594
E01023704,E02004941,1,0.649702085
E01033028,E02004941,1,0.026067527
E01033029,E02004941,1,0.012164846
E01023706,E02004941,1,0.194141013
E01023705,E02004941,1,0.035004965
E01023708,E02004941,1,0.082919563
E01002676,E02000537,1,0.149253731
E01002630,E02000537,1,0.276797829
E01002674,E02000537,1,0.132971506
E01002640,E02000537,1,0.260515604
E01002639,E02000537,1,0.18046133
E01023900,E02004977,1,0.017037037
E01023901,E02004977,1,0.031296296
E01023902,E02004977,1,0.887037037
E01023899,E02004977,1,0.051851852
E01023903,E02004977,1,0.012777778
E01001302,E02000276,1,0.268828452
E01001300,E02000276,1,0.14958159
E01001301,E02000276,1,0.475941423
E01001304,E02000276,1,0.105648536
E01023347,E02004868,1,0.005336637
E01023348,E02004868,1,0.014675752
E01023345,E02004868,1,0.592223758
E01023346,E02004868,1,0.387763854
E01002236,E02000443,1,0.19558063
E01002232,E02000443,1,0.198401504
E01002235,E02000443,1,0.011753644
E01002234,E02000443,1,0.098730606
E01002233,E02000443,1,0.495533615
E01033456,E02000119,1,0.019025135
E01000595,E02000119,1,0.004073508
E01000599,E02000119,1,0.002268203
E01000600,E02000119,1,0.974633153
E01002663,E02000542,1,0.038611291
E01002646,E02000542,1,0.031797534
E01002664,E02000542,1,0.684295912
E01002624,E02000542,1,0.060350422
E01002662,E02000542,1,0.184944841
E01001251,E02000267,1,0.117508813
E01001252,E02000267,1,0.448296122
E01001254,E02000267,1,0.122209166
E01001253,E02000267,1,0.311985899
E01001379,E02000271,1,0.072565245
E01001377,E02000271,1,0.065881604
E01001375,E02000271,1,0.044875875
E01001381,E02000271,1,0.816677276
E01023545,E02004904,1,0.562905642
E01023547,E02004904,1,0.021967049
E01023546,E02004904,1,0.402396405
E01023544,E02004904,1,0.012730904
E01023879,E02004974,1,0.329421626
E01023881,E02004974,1,0.133277452
E01023880,E02004974,1,0.42078793
E01023878,E02004974,1,0.116512992
E01002151,E02000438,1,0.277641278
E01002148,E02000438,1,0.048730549
E01002139,E02000438,1,0.083947584
E01002152,E02000438,1,0.101556102
E01002150,E02000438,1,0.488124488
E01002562,E02000528,1,0.019239509
E01002566,E02000528,1,0.488562339
E01033082,E02000528,1,0.20678685
E01002568,E02000528,1,0.130586275
E01002564,E02000528,1,0.113619149
E01033081,E02000528,1,0.041205878
E01002547,E02000516,1,0.167590028
E01002544,E02000516,1,0.588642659
E01002546,E02000516,1,0.055401662
E01002545,E02000516,1,0.109418283
E01002541,E02000516,1,0.078947368
E01023429,E02004866,1,0.380507343
E01023392,E02004866,1,0.066755674
E01023427,E02004866,1,0.188251001
E01023428,E02004866,1,0.364485981
E01002548,E02000518,1,0.78746531
E01002553,E02000518,1,0.006012951
E01002552,E02000518,1,0.017345051
E01002549,E02000518,1,0.079555967
E01002551,E02000518,1,0.109620722
E01023387,E02004874,1,0.815655396
E01023388,E02004874,1,0.104214914
E01023386,E02004874,1,0.012968967
E01023389,E02004874,1,0.067160723
E01001275,E02000257,1,0.010590195
E01001221,E02000257,1,0.633626844
E01001236,E02000257,1,0.012137078
E01001235,E02000257,1,0.073536411
E01001274,E02000257,1,0.009281295
E01001273,E02000257,1,0.073298429
E01001225,E02000257,1,0.160994764
E01001223,E02000257,1,0.026534983
E01002536,E02000502,1,0.070317003
E01002494,E02000502,1,0.378097983
E01002467,E02000502,1,0.107204611
E01002537,E02000502,1,0.326224784
E01002465,E02000502,1,0.11815562
E01002457,E02000512,1,0.379974326
E01002409,E02000512,1,0.222079589
E01002455,E02000512,1,0.151476252
E01002429,E02000512,1,0.084724005
E01002408,E02000512,1,0.161745828
E01002515,E02000508,1,0.414532872
E01002414,E02000508,1,0.164429066
E01033725,E02000508,1,0.217370242
E01002514,E02000508,1,0.20366782
E01002220,E02000463,1,0.088447653
E01002215,E02000463,1,0.407942238
E01002214,E02000463,1,0.05234657
E01002224,E02000463,1,0.093862816
E01002223,E02000463,1,0.357400722
E01002463,E02000506,1,0.286946521
E01002513,E02000506,1,0.136285221
E01002512,E02000506,1,0.292696952
E01002516,E02000506,1,0.098907418
E01002461,E02000506,1,0.185163887
E01017826,E02003695,1,0.022801303
E01017828,E02003695,1,0.011143494
E01017824,E02003695,1,0.409394823
E01017829,E02003695,1,0.159780559
E01017827,E02003695,1,0.341333791
E01017825,E02003695,1,0.055546031
E01001263,E02000247,1,0.070539419
E01001258,E02000247,1,0.095435685
E01032744,E02000247,1,0.659751037
E01032743,E02000247,1,0.063900415
E01001264,E02000247,1,0.043983402
E01001262,E02000247,1,0.066390041
E01023844,E02004967,1,0.524590164
E01023843,E02004967,1,0.130054645
E01023806,E02004967,1,0.173770492
E01023842,E02004967,1,0.171584699
E01002531,E02000522,1,0.236238532
E01002529,E02000522,1,0.293577982
E01002445,E02000522,1,0.029051988
E01002530,E02000522,1,0.027522936
E01002525,E02000522,1,0.413608563
E01002693,E02006792,1,0.092095486
E01032573,E02006792,1,0.14151031
E01002692,E02006792,1,0.187767044
E01002687,E02006792,1,0.007337916
E01002691,E02006792,1,0.571289244
E01023826,E02004961,1,0.082123954
E01023825,E02004961,1,0.771555404
E01023822,E02004961,1,0.016390644
E01023819,E02004961,1,0.049171931
E01023820,E02004961,1,0.052245177
E01023821,E02004961,1,0.028512891
E01001318,E02000240,1,0.16
E01001316,E02000240,1,0.123870968
E01001321,E02000240,1,0.384516129
E01001317,E02000240,1,0.158709677
E01001315,E02000240,1,0.140645161
E01001320,E02000240,1,0.032258065
E01023565,E02004905,1,0.029933631
E01023528,E02004905,1,0.400108357
E01023564,E02004905,1,0.541785182
E01023566,E02004905,1,0.028172829
E01023683,E02004939,1,0.202013423
E01023684,E02004939,1,0.587919463
E01023681,E02004939,1,0.054362416
E01023682,E02004939,1,0.155704698
E01002478,E02000495,1,0.198252851
E01002485,E02000495,1,0.14511041
E01002484,E02000495,1,0.066246057
E01002483,E02000495,1,0.229313273
E01002472,E02000495,1,0.216209658
